exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_2_p, households_by_type_census_lone_person_households_num, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_4_a, dwelling_structure_private_dwellings_census_separate_house_num, families_type_census_couple_families_non_dependent_children_num, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_nvr_mrrd_pc, method_travel_work_employed_persons_census_used_one_total_num, tenure_type_occupied_private_dwellings_census_owned_mortgage_pc, sa2_name_2016, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_3_p, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_nm, dwlng_strce_prvte_dwlngs_cns_smi_dtch_rw_trce_hse_twnhse_etc_nm, method_travel_work_employed_persons_census_worked_home_num, acs_intr_hme_ocpd_prvte_dwlngs_cns_to_at_indqtly_dscrb_std_pc, hsng_stblty_occpd_prvte_dwllngs_cnss_bdrms_spre_nm, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_crd_chldchldrn_pc, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_edctn_ocptn, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_mrrge_nm, rent_mortgage_payments_census_average_monthly_household_payment, method_travel_work_employed_persons_census_used_one_truck_num, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_rltve_dsvntg, method_travel_work_employed_persons_census_used_one_train_num, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_1_d, dwelling_structure_private_dwellings_census_stated_num, gftsdntns_rprtd_txpyrs_yr_endd_30_jne_prsns_nm, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_cr_pssngr_nm, households_by_type_census_total_households_num, method_travel_work_employed_persons_census_total_used_one, families_by_type_census_couple_families_without_children_num, hshld_strss_cnss_hshlds_mrtgge_rpymnts_lss_30pc_incme_pc, mthd_trvl_wrk_emplyd_prsn_cns_ple_trvld_to_cr_drv_psngr_nm, scl_mrtl_st_rgstd_prsn_agd_15_yrs_cns_mrd_de_fcto_mrge_nm, method_travel_work_employed_persons_census_used_one_taxi_num, dwelling_structure_private_dwellings_census_flat_apartment_num, method_travel_work_employed_persons_census_used_one_bicycle_num, commuting_work_census_average_distance_to_place_kms, fmls_type_cnss_one_prnt_chldrn_15_andr_dpndnt_stdnts_nm, hshld_strss_cnss_hshlds_rnt_pymnts_grtr_eql_30pc_incme_pc, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_scre_nt_a, hshld_strss_cnss_hshlds_mrtgge_rpymnts_grtr_eql_30pc_incme_pc, mthd_trvl_wrk_emplyd_prsns_cnss_pple_trvlld_to_pblc_trnsprt_nm, method_travel_work_employed_persons_census_used_one_tram_num, homelessness_census_homeless_rate_per_10000_persons_rate, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_sttd_pc, giftsdonations_reported_by_taxpayers_year_ended_30_june_median, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rltve_dsvn, accss_intrnt_hme_occpd_prvte_dwllngs_cnss_accssd_dwllng_pc, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_prvde_pc, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_wdwd_pc, tenure_type_occupied_private_dwellings_census_owned_outright_pc, method_travel_work_employed_persons_census_used_one_ferry_num, households_by_type_census_average_household_size_no_of_persons, cmmtng_wrk_cnss_avrge_dstnce_plce_usl_rsdnce_kms, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_pc, method_travel_work_employed_persons_census_used_one_bus_num, tenure_type_occupied_private_dwellings_census_stated_pc, hsng_stblty_occpd_prvte_dwllngs_cnss_extra_bdrms_ndd_nm, families_by_type_census_average_family_size_no_of_persons, unpd_wrk_prsns_agd_15_yrs_cnss_undrtkng_vlntry_orgnstn_grp_pc, commuting_work_census_median_distance_place_usual_residence_kms, fmls_type_cnss_cple_chldrn_15_andr_dpndnt_stdnts_nm, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_mtr_bksctr_nm, hsng_stblty_occpd_prvte_dwllngs_cnss_bdrms_ndd_spre_nm, method_travel_work_employed_persons_census_go_to_num, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_sprtd_pc, tenure_type_occupied_private_dwellings_census_tenure_type_pc, dwelling_structure_private_dwellings_census_other_dwelling_num, unpd_wrk_prsns_agd_15_yrs_cnss_prvdd_assstnce_prsn_a_dsblty_pc, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rsc_ir, method_travel_work_employed_persons_census_used_one_walked_num, method_travel_work_employed_persons_census_used_one_method_num, families_by_type_census_total_families_num, tenure_type_occupied_private_dwellings_census_rented_pc, households_by_type_census_group_households_num, rnt_mrtgge_pymnts_cnss_avrge_mnthly_hshld_rntl_pymnt, families_type_census_one_parent_non_dependent_children_num, count_children_family_census_average_number_of_all_in_num, method_travel_work_employed_persons_census_of_stated_num, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_rltve_advntg, unpd_chld_cre_prtn_prsn_agd_15_yrs_cns_crd_chldrn_and_pc, households_by_type_census_family_households_num, sa2_maincode_2016, dwelling_structure_private_dwellings_census_total_num, method_travel_work_employed_persons_census_total_employed_num, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rltve_advn, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_dvrcd_pc, families_by_type_census_other_families_num, acs_intr_hme_ocpd_prvte_dwlngs_cns_acsd_dwlng_pc, commuting_work_census_median_distance_to_place_kms, hshld_strss_cnss_hshlds_rnt_pymnts_lss_30pc_incme_pc, sco_ecnmc_indxs_ars_sfa_stte_dcls_cnss_dcle_rnkng_indx_rsrcs_ir, unpd_chld_cre_prtn_prsn_agd_15_yrs_cns_crd_chldrn_pc, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_cr_drvr_nm, yr, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_edctn_ocpt
null,270,null,2463,205,30.1,3919,68.2,"South Morang (North)",null,2045,325,102,null,null,33.7,null,3705,2214,56,null,108,null,null,null,189,2788,211,581,72.5,3827,560,10,null,10,null,243,6.1,null,27.5,335,null,7.6,4.9,null,null,null,54.7,2.1,14.8,null,3.2,null,59.1,32,1.2,null,3.4,9.0,null,1379,9,null,431,3.0,0.1,null,9.6,null,8,16,2519,15.6,57,1560,78,1.9,66,null,1.0,2461,"209041435",2788,4735,null,5.9,26,null,null,93.9,null,5.8,3472,2011,null
null,2190,null,6621,607,42.0,9461,31.5,"Coburg",null,8874,1269,330,null,null,18.0,null,8358,2070,71,null,1078,null,null,null,417,9116,721,2234,91.3,6298,1860,31,1195,613,null,477,10.1,null,8.7,2968,1117,51.1,8.2,null,null,null,67.2,5.2,34.3,null,2.6,null,44.0,90,3.1,null,3.0,14.2,null,2369,77,null,1238,2.3,0.6,26,11.8,null,273,66,6323,30.4,762,1406,459,1.8,204,null,0.9,6171,"206011108",9111,11946,null,6.5,185,null,null,89.9,null,5.7,5624,2011,null
null,752,null,2971,213,33.1,3629,34.8,"Pascoe Vale South",null,2875,257,147,null,null,23.5,null,3672,2057,25,null,231,null,null,null,177,3378,218,762,91.3,2940,532,12,147,89,null,167,6.4,null,8.7,744,282,16.0,5.9,null,null,null,64.7,6.5,42.5,null,2.7,null,52.2,35,2.7,null,3.2,15.5,null,1166,27,null,519,2.1,0.7,6,13.1,null,66,22,2530,19.4,129,1371,163,1.8,85,null,0.9,2497,"206011109",3381,4599,null,6.2,54,null,null,93.6,null,5.1,2670,2011,null
null,1015,null,1949,127,43.1,3511,31.5,"Alphington - Fairfield",null,2756,369,187,null,null,20.7,null,2747,2203,23,null,751,null,3,null,104,3287,254,787,92.6,2297,774,12,951,283,null,125,10.5,null,7.4,1055,12,38.3,5.6,null,null,null,66.5,4.3,30.5,null,2.4,null,43.5,52,2.0,null,3.0,21.6,null,872,38,null,488,1.9,0.2,15,11.6,null,128,15,2080,35.7,228,1389,103,1.8,58,null,1.4,2043,"206021110",3287,4501,null,7.1,56,null,null,89.5,null,5.7,2099,2011,null
null,518,null,4077,571,32.2,5428,43.5,"Endeavour Hills - South",null,4162,194,159,null,null,18.0,null,5905,1752,77,null,155,null,null,null,375,4301,277,1133,86.5,5241,492,12,24,4,null,345,6.0,null,13.5,471,5,17.0,6.7,null,null,null,68.5,3.6,36.7,null,3.1,null,55.8,56,3.0,null,3.2,12.4,null,1552,15,null,527,2.8,0.4,null,10.9,null,42,30,3858,16.3,81,1244,204,1.9,139,null,0.6,3709,"212021454",4295,6540,null,5.6,56,null,null,94.0,null,6.2,4667,2011,null
null,1562,null,3419,327,31.4,6295,29.9,"Caulfield - South",null,4900,1428,458,null,null,20.1,null,6530,2511,38,null,551,null,3,null,274,6090,506,1600,91.7,5390,807,11,1207,97,null,308,10.9,null,8.3,1245,185,21.3,7.0,null,null,null,64.8,7.1,38.9,null,2.5,null,52.8,42,2.7,null,3.0,19.6,null,1820,28,null,783,2.0,0.8,31,12.6,null,160,39,4297,27.8,288,1605,203,1.8,111,null,0.8,4248,"208021178",6088,8159,null,6.7,58,null,null,89.1,null,7.2,4866,2011,null
null,1346,null,2049,133,38.5,4342,29.1,"Elsternwick",null,3379,513,293,null,null,19.6,null,3529,2442,13,null,798,null,8,null,165,4177,349,1005,92.3,3084,788,14,1599,118,null,195,11.5,null,7.7,1291,104,47.1,9.4,null,null,null,64.3,6.0,32.5,null,2.4,null,45.5,62,2.1,null,3.0,19.6,null,1072,29,null,478,2.1,0.5,15,10.5,null,201,23,2595,35.9,260,1495,126,1.8,60,null,0.7,2568,"208021179",4184,5523,null,8.1,58,null,null,88.5,null,5.9,2815,2011,null
null,2520,null,5321,410,49.1,9628,29.8,"Northcote",null,8222,1714,507,null,null,18.8,null,6571,2254,35,null,1581,null,3,null,333,9063,802,2173,92.9,5446,2675,40,1929,1158,null,435,10.7,null,7.1,3349,875,50.1,6.1,null,null,null,67.6,4.9,30.9,3,2.4,null,37.0,146,2.0,null,2.9,20.6,null,2161,82,null,1334,2.1,0.4,93,11.0,null,436,49,5677,36.9,934,1499,328,1.7,184,null,1.3,5610,"206021111",9060,12458,null,7.0,167,null,null,89.3,null,6.1,4888,2011,null
null,2249,null,4204,306,46.0,6990,28.0,"Thornbury",null,6349,569,299,null,null,17.7,null,5253,2131,31,null,741,null,8,null,275,7113,665,1755,92.8,4634,1768,19,2252,576,null,332,14.4,null,7.2,2282,798,58.4,7.9,null,null,null,67.7,5.4,28.3,3,2.3,null,39.6,125,2.4,null,2.9,16.8,null,1528,67,null,951,2.4,0.4,70,10.9,null,217,33,4329,40.8,613,1306,274,1.7,150,null,1.0,4248,"206021112",7103,9066,null,6.6,125,null,null,85.6,null,5.7,4098,2011,null
null,1497,null,2881,218,42.8,5470,30.5,"Ascot Vale",null,4669,791,230,null,null,19.1,null,4197,2373,28,null,671,null,3,null,247,5289,461,1287,92.4,3906,1204,26,1579,235,null,369,11.8,null,7.6,1560,418,61.0,8.4,null,null,null,66.9,4.7,26.3,null,2.4,null,41.8,36,3.0,null,2.9,17.2,null,1261,40,null,659,2.9,0.4,31,10.1,null,228,28,3448,39.8,399,1179,210,1.7,107,null,0.8,3391,"206031113",5285,6925,null,8.0,113,null,null,88.2,null,4.9,3499,2011,null
null,888,null,null,48,49.9,2884,22.5,"Docklands",null,2098,47,132,null,null,7.3,null,1538,2845,6,null,155,null,null,null,97,2520,131,906,90.2,1158,697,21,2460,49,null,74,23.8,null,9.8,878,584,10.4,17.2,null,null,null,71.8,1.3,13.9,null,1.9,null,37.8,17,1.9,null,2.3,12.9,null,211,18,null,201,3.1,0.4,9,5.0,null,909,12,1338,61.5,294,2194,26,1.3,28,null,0.1,1333,"206041118",2516,3378,null,7.8,72,null,null,76.2,null,3.5,1013,2011,null
null,2698,null,5611,533,36.6,10198,28.8,"Essendon - Aberfeldie",null,8260,1221,479,null,null,18.9,null,9120,2381,61,null,1148,null,null,null,469,9287,902,2103,92.0,8238,1252,39,2431,178,null,450,9.1,null,8.0,2485,386,29.1,7.5,null,null,null,66.9,6.1,36.3,3,2.5,null,48.6,91,2.4,null,3.1,17.7,null,2651,54,null,1360,2.2,0.6,27,12.6,null,241,54,6217,31.9,434,1330,323,1.9,145,null,0.7,6154,"206031114",9290,13087,null,6.5,161,null,null,90.9,null,6.0,7462,2011,null
null,1548,null,3247,287,38.0,5718,30.5,"Moonee Ponds",null,4501,706,266,null,null,18.9,null,4809,2379,21,null,776,null,4,null,241,5268,370,1272,92.2,4062,955,14,1290,165,null,200,8.5,null,7.8,1554,388,44.2,6.9,null,null,null,67.8,6.0,33.9,3,2.4,null,46.7,40,2.3,null,3.0,16.3,null,1379,46,null,745,2.1,0.8,24,12.2,null,266,37,3402,32.5,354,1361,166,1.8,72,null,0.8,3363,"206031116",5271,7173,null,7.2,90,null,null,91.5,null,5.5,3721,2011,null
null,3025,null,183,43,74.9,4372,9.3,"Carlton",null,7775,1153,223,null,null,5.5,null,1667,2091,3,null,139,null,15,null,82,6370,366,1027,96.8,1229,1117,21,5001,341,null,225,50.6,null,3.2,1492,922,137.4,12.3,null,null,null,78.7,1.9,11.3,null,1.8,null,16.6,86,2.4,null,2.6,20.3,null,354,28,null,569,1.6,0.4,24,5.1,null,1621,28,2096,76.6,1271,1498,110,1.8,73,null,0.2,2080,"206041117",6376,5606,null,4.9,330,null,null,49.4,null,3.3,1095,2011,null
null,1304,null,1159,83,54.8,4626,32.3,"Kensington (Vic.)",null,3726,1774,174,null,null,16.3,null,2465,2362,7,null,1175,null,3,null,177,4199,392,1160,91.7,2703,1396,21,1259,318,null,192,13.5,null,8.3,1700,82,48.9,7.2,null,null,null,71.5,3.0,15.3,null,2.2,null,32.8,81,2.2,null,2.7,19.4,null,734,70,null,559,2.5,0.4,null,8.0,null,270,25,2370,49.8,538,1409,95,1.6,40,null,0.6,2354,"206041121",4195,5794,null,7.0,99,null,null,86.5,null,4.4,2399,2011,null
null,3752,null,7,48,71.0,8112,17.5,"Melbourne",null,10534,36,341,null,null,4.2,null,3034,2104,3,null,668,null,7,null,106,9170,484,2196,92.8,1150,2139,44,9108,143,null,193,39.0,null,7.2,2793,1550,53.6,14.1,null,null,null,79.4,0.8,14.1,null,1.8,null,23.1,117,1.9,null,2.3,13.7,null,432,33,null,714,1.4,0.4,3,3.9,null,4390,85,3646,66.0,1781,1836,89,1.3,84,null,0.1,3632,"206041122",9161,9736,null,3.8,692,null,null,61.0,null,2.1,965,2011,null
null,1978,null,233,91,63.8,6349,18.6,"North Melbourne",null,6625,2185,320,null,null,8.9,null,2768,2391,9,null,380,null,12,null,183,6029,423,1508,94.5,2337,1747,34,3567,445,null,323,25.7,null,5.5,1997,1141,226.5,14.5,null,null,null,72.6,2.5,14.5,null,2.1,null,24.5,85,2.4,null,2.6,18.2,null,733,53,null,681,2.4,0.6,32,6.6,null,1901,50,3013,63.9,1057,1521,138,1.7,73,null,0.4,2993,"206041123",6029,7845,null,6.8,218,null,null,74.3,null,3.7,2068,2011,null
null,2721,null,1301,106,56.6,7370,24.4,"Elwood",null,5503,766,405,null,null,15.1,null,3211,2490,24,null,785,null,null,null,282,6772,644,1732,93.2,5197,2309,24,4668,418,null,284,15.9,null,6.8,2066,577,78.0,9.8,null,null,null,69.5,2.4,18.0,4,1.9,null,29.1,116,1.9,null,2.6,19.7,null,1017,75,null,750,2.4,0.4,29,8.7,null,354,48,3360,55.3,698,1587,124,1.6,91,null,0.8,3353,"206051129",6764,9256,null,9.5,101,null,null,84.1,null,4.9,4655,2011,null
null,1142,null,192,46,53.1,2787,16.8,"South Yarra - West",null,2253,342,163,null,null,8.6,null,1456,2463,4,null,125,null,null,null,87,2733,171,802,94.8,1303,732,17,2199,127,null,62,15.2,null,5.2,948,632,52.3,11.8,null,null,null,72.9,5.0,26.4,null,1.8,null,32.6,41,2.0,null,2.5,22.2,null,290,16,null,300,1.7,0.6,6,8.3,null,550,22,1309,54.2,283,1704,41,1.5,31,null,0.2,1309,"206041125",2739,3455,null,7.5,67,null,null,84.8,null,6.5,1167,2011,null
null,421,null,166,41,69.6,2046,18.2,"Parkville",null,1811,526,122,null,null,6.6,null,993,2563,null,null,68,null,null,null,64,1553,164,431,95.0,819,355,9,852,197,null,71,23.3,null,5.0,659,429,11.4,7.4,null,null,null,81.3,3.2,20.8,null,2.3,null,22.2,11,2.0,null,2.6,33.9,null,224,18,null,522,1.2,0.8,null,7.1,null,511,22,839,57.9,309,1634,26,1.6,22,null,0.2,823,"206041124",1544,2874,null,3.8,52,null,null,76.7,null,4.6,717,2011,null
null,1737,null,null,67,61.6,5898,22.9,"Southbank",null,5210,125,220,null,null,6.1,null,2527,2447,4,null,257,null,null,null,155,5118,267,1583,91.7,1997,1386,24,4983,118,null,121,22.7,null,8.3,1675,1118,51.9,11.4,null,null,null,78.8,1.0,16.7,3,1.9,null,30.1,40,1.4,null,2.3,15.7,null,387,29,null,472,1.6,0.5,3,4.8,null,2337,34,2523,58.5,873,2154,59,1.3,36,null,0.1,2508,"206041126",5111,6895,null,5.7,301,null,null,77.3,null,3.5,1788,2011,null
null,1951,null,1281,174,43.1,6499,24.0,"Albert Park",null,4670,1896,478,null,null,15.7,null,4550,2829,8,null,56,null,3,null,239,6145,289,1962,91.7,3620,1702,40,2949,310,null,228,12.5,null,8.3,2004,1671,22.2,7.9,null,null,null,69.4,3.7,30.2,4,2.1,null,42.0,18,1.9,null,2.6,20.8,null,1096,86,null,675,2.5,0.5,20,9.7,null,715,54,3719,43.4,495,1920,141,1.6,83,null,0.5,3699,"206051128",6149,8029,null,8.7,116,null,null,87.5,null,6.6,3286,2011,null
null,null,null,null,null,null,null,null,"Port Melbourne Industrial",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"206051131",3,null,null,null,null,null,null,null,null,null,null,2011,null
null,2903,null,1383,106,59.3,7770,25.5,"St Kilda East",null,6707,876,371,null,null,12.8,null,3445,2290,21,null,1409,null,4,null,260,7344,750,1831,92.4,4506,2186,43,5062,381,null,255,17.9,null,7.6,3114,897,176.7,7.5,null,null,null,74.5,2.6,16.4,5,2.0,null,27.8,91,2.2,null,2.6,18.9,null,942,60,null,823,2.0,0.4,23,8.5,null,460,46,3448,55.5,1027,1448,156,1.7,103,null,0.6,3414,"206051134",7348,9818,null,8.2,147,null,null,82.1,null,4.6,4094,2011,null
null,1578,null,798,70,47.7,4381,23.5,"South Melbourne",null,3652,1228,263,null,null,12.8,null,2634,2661,9,null,52,null,5,null,154,4359,224,1299,92.7,2057,1195,21,2265,214,null,236,15.8,null,7.3,1378,1094,208.7,9.9,null,null,null,71.6,4.9,21.9,null,2.0,null,34.8,31,1.7,null,2.6,17.9,null,601,43,null,375,2.4,0.4,64,9.3,null,891,33,2412,52.3,386,1628,126,1.6,54,null,0.4,2394,"206051132",4360,5299,null,10.2,90,null,null,84.2,null,5.3,1838,2011,null
null,5107,null,1063,95,63.5,11660,22.1,"St Kilda",null,9622,1217,589,null,null,8.4,null,3825,2302,19,null,487,null,3,null,405,10906,754,2872,93.1,6017,3665,54,8556,561,null,316,20.3,null,6.9,4594,3276,324.1,12.6,null,null,null,74.6,2.9,14.0,null,1.8,null,21.9,137,2.1,null,2.4,16.2,null,895,137,null,1056,2.5,0.4,71,6.9,null,1086,78,4495,61.4,1335,1511,153,1.5,140,null,0.4,4466,"206051133",10910,14200,null,9.1,167,null,null,79.7,null,4.0,5413,2011,null
null,2846,null,1169,103,57.4,7152,16.7,"South Yarra - East",null,6430,1049,424,null,null,8.2,null,3298,2506,4,null,1714,null,7,null,209,7052,580,2000,94.4,3242,1978,43,4805,332,null,230,19.5,null,5.6,2912,514,54.3,10.5,null,null,null,76.3,3.2,19.0,null,1.9,null,29.0,130,1.9,null,2.5,17.0,null,629,62,null,671,2.4,0.5,21,7.8,null,1154,44,3284,61.9,944,1631,150,1.6,69,null,0.3,3266,"206061137",7051,8906,null,8.1,166,null,null,80.5,null,4.7,2949,2011,null
null,1877,null,1904,203,37.6,5038,20.1,"Toorak",null,4544,872,454,null,null,11.9,null,4625,2936,13,null,482,null,null,null,191,5487,411,1686,92.4,3641,866,22,2710,122,null,204,12.7,null,7.6,1342,362,23.0,9.3,null,null,null,70.3,6.0,41.6,3,2.2,null,46.9,111,2.8,null,2.8,21.6,null,968,39,null,522,1.7,0.6,3,10.8,null,288,41,3259,34.9,373,1743,119,1.8,93,null,0.3,3229,"206061138",5489,6515,null,7.8,98,null,null,87.3,null,8.3,3370,2011,null
null,530,null,529,61,57.5,2172,32.5,"Abbotsford",null,1880,729,117,null,null,11.3,null,1026,2477,4,null,254,null,null,null,68,1844,187,504,92.1,1104,660,8,581,213,null,63,9.6,null,7.9,742,199,206.5,12.2,null,null,null,70.7,3.3,23.8,null,2.3,null,29.1,119,1.6,null,2.7,19.3,null,286,32,null,275,2.2,0.5,11,8.8,null,284,19,1042,41.5,286,1643,58,1.6,32,null,0.5,1023,"206071139",1850,2784,null,7.9,44,null,null,90.4,null,5.1,981,2011,null
null,964,null,348,35,60.3,2684,22.1,"Collingwood",null,2717,1220,136,null,null,10.9,null,1043,2405,10,null,118,null,7,null,85,2746,175,694,93.8,1137,913,26,1131,300,null,247,22.6,null,6.2,777,424,103.4,14.3,null,null,null,70.2,3.7,10.8,null,2.0,null,23.2,77,3.6,null,2.6,16.8,null,272,35,null,292,4.0,0.5,35,7.6,null,573,18,1391,63.2,398,1311,74,1.6,29,null,0.3,1376,"206071141",2741,3320,null,9.1,61,null,null,77.4,null,4.3,1022,2011,null
null,954,null,291,73,58.6,3927,17.3,"Carlton North - Princes Hill",null,3698,2410,290,null,null,12.7,null,1974,2553,3,null,35,null,null,null,119,3505,273,942,95.0,1708,1046,21,767,627,null,141,15.5,null,5.0,1292,907,26.9,6.1,null,null,null,74.3,3.2,29.1,7,2.3,null,29.7,107,1.8,null,2.7,25.4,null,546,32,null,572,1.9,0.9,32,9.0,null,521,31,1869,50.8,696,1774,94,1.6,45,null,0.6,1855,"206071140",3500,5103,null,6.7,79,null,null,84.5,null,6.4,1525,2011,null
null,1490,null,1166,116,54.8,5202,24.2,"Fitzroy North",null,4584,2386,346,null,null,14.8,null,2820,2449,13,null,180,null,9,null,151,4794,342,1228,94.1,2385,1559,20,1206,836,null,171,13.4,null,5.9,1828,1268,94.3,6.9,null,null,null,71.6,4.0,23.6,3,2.2,null,30.9,64,2.3,null,2.8,23.1,null,882,46,null,673,1.9,1.2,26,10.5,null,439,41,2625,48.8,704,1557,125,1.7,54,null,0.8,2600,"206071143",4793,6610,null,8.5,87,null,null,86.6,null,5.9,2148,2011,null
null,3681,null,3222,329,55.7,13098,24.4,"Richmond (Vic.)",null,10886,3372,562,null,null,11.5,null,6240,2512,30,null,1651,null,13,null,412,11365,785,3177,93.5,6482,3473,75,4700,818,null,563,14.2,null,6.5,4642,2214,82.4,8.0,null,null,null,75.0,3.5,19.4,6,2.1,null,30.3,66,2.4,null,2.6,17.5,null,1485,111,null,1257,2.6,0.4,51,8.5,null,1784,54,6157,53.4,1584,1591,346,1.6,165,null,0.5,6100,"206071144",11358,15865,null,8.0,258,null,null,85.8,null,5.0,5879,2011,null
null,559,null,2133,147,33.2,2793,34.3,"Ashburton (Vic.)",null,2262,243,185,null,null,25.3,null,2812,2523,19,null,497,null,null,null,99,2589,156,516,91.2,2096,353,3,198,94,null,175,7.3,null,8.8,686,12,29.8,4.9,null,null,null,62.7,6.3,35.1,null,2.8,null,51.8,34,2.3,null,3.2,23.9,null,962,7,null,366,2.0,0.6,14,12.4,null,89,11,1947,27.7,105,1281,104,1.8,49,null,1.4,1922,"207011146",2588,3549,null,6.7,46,null,null,92.7,null,5.7,1931,2011,null
null,1406,null,3809,315,32.5,5572,26.7,"Balwyn",null,5236,1125,428,null,null,19.1,null,6288,2703,23,null,308,null,null,null,290,5628,391,1311,91.1,4576,482,20,675,62,null,355,8.3,null,8.9,1242,420,13.1,5.3,null,null,null,68.1,7.2,47.2,null,2.7,null,53.1,159,2.5,null,3.1,22.4,null,1864,18,null,726,1.7,1.0,31,12.6,null,170,28,4132,22.8,171,1617,202,1.9,93,null,0.8,4053,"207011147",5640,7213,null,5.4,85,null,null,91.7,null,6.8,4066,2011,null
null,1228,null,5842,520,30.3,7305,30.9,"Balwyn North",null,6137,571,535,null,null,21.2,null,8618,2554,27,null,163,null,null,null,396,6723,412,1592,91.0,6337,491,18,294,71,null,453,6.0,null,9.0,1261,351,2.6,4.7,null,null,null,66.3,6.1,49.9,3,2.9,null,57.4,372,2.1,null,3.2,21.8,null,2568,32,null,948,1.6,0.5,13,12.9,null,161,37,5437,16.6,159,1804,223,1.9,128,null,0.7,5334,"207011148",6720,9328,null,4.5,75,null,null,94.0,null,7.1,5664,2011,null
null,1421,null,5018,403,32.5,7601,31.3,"Camberwell",null,5783,836,635,null,null,20.2,null,8067,2703,22,null,1127,null,null,null,291,6871,590,1754,91.3,5826,871,24,1005,165,null,337,6.6,null,8.7,2017,298,14.3,5.3,null,null,null,66.2,6.6,45.0,3,2.7,null,54.0,41,1.3,null,3.2,24.8,null,2441,38,null,1018,1.5,0.6,24,12.6,null,274,66,5253,21.8,253,1763,222,1.9,112,null,0.9,5196,"207011149",6883,9951,null,5.5,94,null,null,93.4,null,7.4,5256,2011,null
null,1554,null,2153,168,44.9,5844,26.7,"Hawthorn East",null,4810,940,403,null,null,16.8,null,4424,2655,4,null,1068,null,10,null,210,5324,435,1390,92.1,3897,1026,24,2203,156,null,227,12.3,null,7.9,1808,314,23.2,7.6,null,null,null,68.7,3.9,31.3,3,2.4,null,43.3,17,2.2,null,3.0,21.5,null,1264,36,null,750,2.0,0.4,24,10.0,null,402,41,3285,39.3,518,1586,131,1.9,63,null,0.7,3244,"207011152",5330,7491,null,5.9,110,null,null,87.7,null,6.4,3567,2011,null
null,361,null,2058,215,31.1,2835,52.2,"Cranbourne South",null,1707,5,250,null,null,20.5,null,2701,2159,112,null,59,null,null,null,171,2214,62,743,81.3,2624,583,null,149,5,null,134,3.1,null,18.7,115,null,4.6,6.8,null,null,null,64.5,5.6,34.6,3,2.9,null,53.0,6,2.9,null,3.1,13.4,null,706,9,null,279,2.9,0.3,null,11.0,null,61,12,1887,9.8,39,1190,72,2.0,42,null,1.0,1809,"212031303",2212,3468,null,7.5,17,null,null,96.9,null,7.4,2392,2011,null
null,1084,null,4120,333,31.4,6341,35.2,"Glen Iris - East",null,4436,706,510,null,null,24.8,null,6699,2688,10,null,842,null,null,null,247,5541,376,1275,90.4,5124,654,15,704,183,null,291,5.0,null,9.6,1340,116,1.9,4.8,null,null,null,62.5,4.4,44.1,null,2.8,null,57.1,42,1.5,null,3.2,24.7,null,2184,25,null,891,1.6,0.5,10,12.2,null,162,26,4332,18.7,179,1820,174,1.9,67,null,1.2,4279,"207011150",5540,8187,null,5.6,67,null,null,95.0,null,6.8,4668,2011,null
