exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_2_p, households_by_type_census_lone_person_households_num, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_4_a, dwelling_structure_private_dwellings_census_separate_house_num, families_type_census_couple_families_non_dependent_children_num, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_nvr_mrrd_pc, method_travel_work_employed_persons_census_used_one_total_num, tenure_type_occupied_private_dwellings_census_owned_mortgage_pc, sa2_name_2016, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_3_p, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_nm, dwlng_strce_prvte_dwlngs_cns_smi_dtch_rw_trce_hse_twnhse_etc_nm, method_travel_work_employed_persons_census_worked_home_num, acs_intr_hme_ocpd_prvte_dwlngs_cns_to_at_indqtly_dscrb_std_pc, hsng_stblty_occpd_prvte_dwllngs_cnss_bdrms_spre_nm, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_crd_chldchldrn_pc, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_edctn_ocptn, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_mrrge_nm, rent_mortgage_payments_census_average_monthly_household_payment, method_travel_work_employed_persons_census_used_one_truck_num, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_rltve_dsvntg, method_travel_work_employed_persons_census_used_one_train_num, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_1_d, dwelling_structure_private_dwellings_census_stated_num, gftsdntns_rprtd_txpyrs_yr_endd_30_jne_prsns_nm, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_cr_pssngr_nm, households_by_type_census_total_households_num, method_travel_work_employed_persons_census_total_used_one, families_by_type_census_couple_families_without_children_num, hshld_strss_cnss_hshlds_mrtgge_rpymnts_lss_30pc_incme_pc, mthd_trvl_wrk_emplyd_prsn_cns_ple_trvld_to_cr_drv_psngr_nm, scl_mrtl_st_rgstd_prsn_agd_15_yrs_cns_mrd_de_fcto_mrge_nm, method_travel_work_employed_persons_census_used_one_taxi_num, dwelling_structure_private_dwellings_census_flat_apartment_num, method_travel_work_employed_persons_census_used_one_bicycle_num, commuting_work_census_average_distance_to_place_kms, fmls_type_cnss_one_prnt_chldrn_15_andr_dpndnt_stdnts_nm, hshld_strss_cnss_hshlds_rnt_pymnts_grtr_eql_30pc_incme_pc, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_scre_nt_a, hshld_strss_cnss_hshlds_mrtgge_rpymnts_grtr_eql_30pc_incme_pc, mthd_trvl_wrk_emplyd_prsns_cnss_pple_trvlld_to_pblc_trnsprt_nm, method_travel_work_employed_persons_census_used_one_tram_num, homelessness_census_homeless_rate_per_10000_persons_rate, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_sttd_pc, giftsdonations_reported_by_taxpayers_year_ended_30_june_median, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rltve_dsvn, accss_intrnt_hme_occpd_prvte_dwllngs_cnss_accssd_dwllng_pc, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_prvde_pc, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_wdwd_pc, tenure_type_occupied_private_dwellings_census_owned_outright_pc, method_travel_work_employed_persons_census_used_one_ferry_num, households_by_type_census_average_household_size_no_of_persons, cmmtng_wrk_cnss_avrge_dstnce_plce_usl_rsdnce_kms, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_pc, method_travel_work_employed_persons_census_used_one_bus_num, tenure_type_occupied_private_dwellings_census_stated_pc, hsng_stblty_occpd_prvte_dwllngs_cnss_extra_bdrms_ndd_nm, families_by_type_census_average_family_size_no_of_persons, unpd_wrk_prsns_agd_15_yrs_cnss_undrtkng_vlntry_orgnstn_grp_pc, commuting_work_census_median_distance_place_usual_residence_kms, fmls_type_cnss_cple_chldrn_15_andr_dpndnt_stdnts_nm, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_mtr_bksctr_nm, hsng_stblty_occpd_prvte_dwllngs_cnss_bdrms_ndd_spre_nm, method_travel_work_employed_persons_census_go_to_num, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_sprtd_pc, tenure_type_occupied_private_dwellings_census_tenure_type_pc, dwelling_structure_private_dwellings_census_other_dwelling_num, unpd_wrk_prsns_agd_15_yrs_cnss_prvdd_assstnce_prsn_a_dsblty_pc, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rsc_ir, method_travel_work_employed_persons_census_used_one_walked_num, method_travel_work_employed_persons_census_used_one_method_num, families_by_type_census_total_families_num, tenure_type_occupied_private_dwellings_census_rented_pc, households_by_type_census_group_households_num, rnt_mrtgge_pymnts_cnss_avrge_mnthly_hshld_rntl_pymnt, families_type_census_one_parent_non_dependent_children_num, count_children_family_census_average_number_of_all_in_num, method_travel_work_employed_persons_census_of_stated_num, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_rltve_advntg, unpd_chld_cre_prtn_prsn_agd_15_yrs_cns_crd_chldrn_and_pc, households_by_type_census_family_households_num, sa2_maincode_2016, dwelling_structure_private_dwellings_census_total_num, method_travel_work_employed_persons_census_total_employed_num, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rltve_advn, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_dvrcd_pc, families_by_type_census_other_families_num, acs_intr_hme_ocpd_prvte_dwlngs_cns_acsd_dwlng_pc, commuting_work_census_median_distance_to_place_kms, hshld_strss_cnss_hshlds_rnt_pymnts_lss_30pc_incme_pc, sco_ecnmc_indxs_ars_sfa_stte_dcls_cnss_dcle_rnkng_indx_rsrcs_ir, unpd_chld_cre_prtn_prsn_agd_15_yrs_cns_crd_chldrn_pc, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_cr_drvr_nm, yr, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_edctn_ocpt
27.0,1019,17.3,4230,268,29.8,4896,44.5,"Leopold",23.6,3354,309,165,1.7,3789,22.5,4,4810,1606,40,6,40,19.8,8,3120,256,4588,122,1386,91.9,4774,1026,4,4,10,10.6,384,7.1,12.3,8.1,203,null,8.1,6.6,100,6,86.4,61.2,5.4,34.5,3,2.6,18.4,52.6,74,2.0,65,3.0,19.2,11.9,1318,13,520,721,3.6,1.1,39,13.4,7,39,17,3547,17.9,87,1387,163,1.8,32,5,1.0,3486,"203021044",4590,5940,5,8.5,32,11.9,4.5,92.9,6,8.5,4402,2016,5
17.8,1094,30.0,2906,140,33.6,3986,32.0,"Newtown (Vic.)",19.3,2915,773,250,2.1,2903,21.5,9,3671,2071,27,9,170,16.3,14,2532,251,3805,132,1003,95.5,3446,636,18,101,85,11.3,214,9.2,16.7,4.5,319,6,8.1,7.4,164,9,85.9,61.7,5.1,37.7,null,2.5,16.3,50.9,42,2.1,49,3.0,27.5,3.8,1079,7,646,504,2.6,0.6,6,13.4,7,266,18,2593,27.6,140,1361,113,1.9,36,9,0.8,2575,"203021046",3800,4909,9,7.7,36,12.0,5.7,90.8,7,8.6,3097,2016,9
8.4,592,6.6,1737,83,29.0,1698,25.6,"Lorne - Anglesea",7.8,1256,43,177,2.2,1508,16.1,8,1708,1807,16,8,15,5.5,23,1134,75,1889,24,656,94.2,1486,451,null,70,20,22.4,91,7.3,71.8,5.8,52,4,48.4,9.4,170,8,85.1,63.6,7.3,49.1,null,2.2,29.6,51.1,8,2.6,22,2.8,34.4,17.6,359,4,239,350,3.2,0.6,26,13.0,7,138,21,1266,22.0,43,1273,55,1.8,28,7,0.7,1247,"203031049",1899,2277,8,9.3,8,12.3,10.7,92.7,7,10.2,1391,2016,9
17.3,1817,22.4,7457,391,27.9,8674,39.8,"Ocean Grove - Barwon Heads",18.8,5413,605,676,1.9,6731,24.5,8,8739,1891,81,9,156,11.7,33,5626,346,8174,299,2413,93.2,8264,1781,3,57,73,10.9,560,7.5,29.9,6.8,466,10,5.3,6.5,104,9,88.8,58.4,5.0,37.1,null,2.6,25.8,55.6,69,2.0,87,3.0,25.9,19.8,2603,21,887,1237,3.0,0.4,20,12.7,8,230,51,6251,20.8,185,1464,240,1.9,104,8,1.3,6173,"203031050",8172,10989,8,8.5,53,9.4,4.7,92.5,8,9.3,7639,2016,8
23.8,1703,13.6,4678,355,32.8,5151,28.1,"North Geelong - Bell Park",16.1,4900,652,177,3.0,4270,17.4,2,4826,1579,35,2,157,32.2,20,3037,340,5652,159,1471,94.9,4754,1022,13,261,53,18.4,448,11.5,14.3,5.1,384,null,30.3,9.7,104,3,72.9,63.9,9.2,39.1,3,2.4,17.5,44.9,92,3.3,129,2.9,15.8,6.7,1165,19,922,600,3.8,0.7,39,12.6,3,115,28,3808,28.9,198,1174,313,1.8,56,2,0.7,3743,"203021047",5650,6139,3,9.3,65,24.1,10.0,88.5,2,8.3,4285,2016,3
15.7,1050,5.2,2804,141,23.0,1797,21.1,"Portarlington",9.3,2146,173,178,3.7,2624,11.5,3,2862,1622,13,3,14,18.1,23,1246,66,3116,61,1181,95.3,1707,492,null,110,10,13.7,162,11.6,51.7,4.7,99,null,15.4,10.9,100,3,75.3,68.4,7.9,50.1,null,2.1,34.1,53.5,26,3.7,44,2.6,22.6,28.0,390,15,296,306,3.8,0.5,7,13.8,4,63,8,1995,24.5,90,1133,99,1.8,27,3,0.5,1978,"203031051",3117,2377,3,11.7,24,21.0,5.0,88.4,3,8.8,1581,2016,4
13.2,536,9.9,1465,53,19.7,1056,20.6,"Point Lonsdale - Queenscliff",12.4,1020,105,165,1.9,1398,13.3,9,1666,1966,7,9,21,9.8,14,1008,34,1638,40,632,95.6,949,215,null,35,15,17.6,76,6.8,54.8,4.4,64,4,25.8,9.5,162,9,85.2,64.9,9.8,58.3,3,2.2,27.7,59.8,9,2.4,7,2.7,35.8,16.6,279,4,136,227,2.5,0.8,12,14.2,7,70,5,1089,17.9,23,1274,42,1.9,16,8,0.6,1082,"203031052",1631,1502,8,8.3,8,12.7,13.1,93.2,7,11.6,877,2016,9
26.6,1240,15.0,4751,314,26.8,4618,37.2,"Clifton Springs",20.8,3657,191,246,2.3,4213,18.6,4,5223,1588,38,5,47,22.7,20,2903,256,5023,126,1669,92.3,4459,922,null,46,16,11.1,382,7.8,15.0,7.7,220,4,6.2,7.1,100,6,82.7,64.4,6.7,42.0,3,2.5,25.4,54.1,64,2.5,71,2.9,22.0,20.3,1162,12,482,628,3.7,0.5,6,13.0,6,69,23,3749,17.9,89,1303,198,1.9,63,4,1.0,3691,"203031048",5014,5681,5,8.8,31,14.8,6.5,92.2,6,8.9,4093,2016,5
16.0,1155,24.7,5588,278,29.7,6882,40.1,"Torquay",18.9,4045,543,731,1.9,5058,26.5,9,6988,2066,42,10,159,8.7,16,4057,333,6204,228,1842,93.0,6521,1413,3,51,63,13.7,347,6.9,31.7,7.0,407,4,8.4,6.1,140,10,90.1,57.4,4.1,34.6,null,2.7,27.7,56.6,50,2.1,78,3.1,25.8,19.8,2217,18,704,954,2.5,1.1,null,10.8,9,193,43,4884,22.2,213,1703,163,1.9,82,9,1.2,4836,"203031053",6198,8877,9,7.0,43,8.1,4.6,93.1,9,8.8,5980,2016,9
20.7,461,18.9,1516,70,27.7,1506,31.6,"Beechworth",19.2,1115,46,165,2.3,1323,16.2,8,1538,1502,10,6,5,20.2,18,1131,59,1664,19,569,94.7,1328,374,null,69,14,14.8,106,6.2,20.8,5.3,20,null,22.6,13.8,70,6,81.4,62.1,6.5,44.4,null,2.3,20.5,51.1,9,2.3,22,2.8,29.1,7.5,343,5,231,275,3.1,1.1,11,12.0,6,123,19,1173,20.8,40,1090,67,1.8,30,6,0.8,1162,"204031068",1660,1999,6,11.6,11,16.3,2.8,93.8,6,7.2,1252,2016,8
16.5,3142,27.2,3767,280,60.6,11827,23.8,"Brunswick",25.2,10795,3113,611,2.7,5438,12.4,9,5495,2240,16,7,1411,16.5,54,6181,296,10560,1175,2944,95.8,5359,3905,35,3537,1836,13.2,331,16.6,14.6,4.2,5066,2477,67.7,7.3,170,8,86.7,75.3,3.6,22.4,6,2.2,8.9,28.4,76,2.8,498,2.6,21.7,6.4,1607,109,3807,1392,1.7,0.4,92,9.2,2,684,91,5685,50.6,1819,1824,302,1.6,101,9,0.6,5598,"206011105",10563,15111,9,5.7,221,10.6,8.5,83.4,2,4.4,4806,2016,10
16.4,1510,26.3,1348,122,60.0,5370,22.3,"Brunswick East",25.7,4670,1568,291,2.2,2389,13.2,10,2469,2218,12,8,87,15.3,18,2657,130,4776,457,1326,96.2,2500,1762,22,1798,725,11.5,176,18.7,16.3,3.8,2287,1735,24.1,7.4,157,9,88.0,73.9,3.2,20.9,null,2.2,8.3,28.9,46,2.2,230,2.6,21.2,5.9,725,40,1839,495,2.0,0.3,37,9.0,2,281,43,2574,54.1,708,1840,129,1.6,47,9,0.5,2553,"206011106",4769,6655,9,6.0,93,9.7,6.4,81.3,2,5.1,2250,2016,10
24.6,743,26.8,4575,243,32.5,6377,57.4,"Mernda",25.4,3797,562,229,1.6,4281,33.7,6,5902,1952,39,6,312,10.6,11,3676,266,5246,482,1239,85.2,6218,1394,16,101,3,12.3,551,10.2,12.5,14.8,807,3,11.0,7.0,100,7,90.3,51.3,2.1,12.5,null,3.0,23.8,54.1,54,1.7,116,3.2,11.8,20.9,2230,11,615,745,3.8,0.9,null,10.5,8,48,32,4521,27.6,112,1492,217,1.8,57,6,0.9,4392,"209041434",5249,7889,6,7.5,43,8.1,5.3,89.8,8,7.0,5578,2016,6
21.1,361,34.8,3117,272,30.2,5022,62.7,"South Morang (North)",28.5,2835,429,166,1.7,2813,32.3,6,4890,2050,66,8,346,8.4,5,2822,235,3557,316,724,83.8,4691,640,13,7,9,6.4,297,6.1,7.4,16.2,695,3,5.9,4.9,100,8,93.1,56.8,2.4,17.0,null,3.3,20.5,58.8,41,1.7,66,3.4,11.8,17.6,1811,9,496,502,2.8,0.2,null,11.1,9,24,28,3263,18.3,40,1590,134,1.9,43,7,0.6,3151,"209041435",3558,6049,7,5.8,31,5.2,1.7,93.9,10,5.4,4243,2016,6
24.6,633,24.4,3048,327,30.2,4775,49.6,"South Morang (South)",25.3,3386,724,118,2.2,2853,24.5,4,4559,1834,25,6,300,15.1,null,2866,245,3829,287,855,87.8,4485,653,13,58,11,11.5,332,7.0,10.3,12.2,613,4,12.6,4.8,100,6,88.7,64.0,6.2,24.6,5,3.0,19.0,52.9,50,2.0,123,3.2,12.8,15.7,1467,9,631,540,3.3,2.1,null,11.2,7,40,17,3209,21.8,73,1474,182,1.9,45,5,0.6,3128,"209041436",3830,5762,6,7.6,46,9.1,7.8,93.0,7,6.0,4061,2016,5
18.3,1891,23.6,2302,209,51.5,5797,24.4,"Brunswick West",22.2,5459,1150,273,2.6,3064,15.8,9,3707,2144,14,6,246,20.6,17,3309,218,5745,613,1405,95.4,3512,1502,21,2231,617,9.6,244,18.0,15.4,4.6,2092,1204,34.9,7.0,152,7,83.8,71.9,4.4,24.4,null,2.2,9.6,35.3,73,2.7,300,2.8,20.6,7.5,1059,63,1995,656,2.1,0.5,38,11.0,2,191,40,3229,47.9,665,1494,207,1.7,56,8,0.6,3190,"206011107",5738,7390,8,6.7,104,13.6,4.7,82.0,2,4.7,3124,2016,9
21.0,294,32.1,2477,125,25.8,3335,65.3,"Wollert",25.6,1813,129,101,2.5,2116,33.6,6,3810,2077,36,6,231,8.9,19,1746,148,2677,292,686,77.0,3157,468,32,59,3,13.5,202,8.9,12.2,23.0,548,3,29.8,8.6,100,6,90.4,51.9,2.1,11.0,null,3.2,21.0,64.0,35,2.7,95,3.2,9.6,18.7,1358,4,345,384,3.0,0.2,null,10.4,8,18,20,2466,20.8,60,1495,74,1.8,62,6,0.6,2327,"209041437",2684,4180,6,5.1,29,7.2,8.0,91.1,9,5.3,2799,2016,6
17.6,2275,28.8,6226,547,44.3,10581,30.7,"Coburg",21.4,9399,2436,511,2.4,5879,18.9,8,8187,2135,39,6,1395,20.3,48,6094,379,9610,853,2392,94.7,6715,2477,26,889,808,12.3,404,11.0,12.0,5.3,3570,1246,33.3,5.9,141,6,82.7,69.0,4.8,32.2,4,2.6,10.2,42.1,149,2.4,525,3.0,17.9,8.6,2536,88,2593,1153,2.3,0.6,16,12.1,4,341,69,6524,34.1,954,1642,474,1.8,146,7,0.8,6385,"206011108",9615,13246,7,6.5,175,14.9,8.0,89.0,4,5.4,6038,2016,8
17.1,702,32.9,2854,218,36.1,3987,37.5,"Pascoe Vale South",19.3,2930,305,161,1.9,2317,23.6,8,3615,2136,28,8,338,18.2,19,2506,198,3371,213,756,93.0,3155,691,10,188,107,8.9,187,5.4,12.6,7.0,880,310,10.2,7.0,110,8,83.3,63.1,5.6,39.0,null,2.8,10.6,50.1,39,2.5,121,3.2,17.2,9.2,1213,23,749,450,2.0,0.4,6,14.3,7,64,30,2596,20.9,109,1609,155,1.8,32,8,0.6,2557,"206011109",3372,4851,8,6.2,61,14.8,4.2,94.6,7,5.7,2851,2016,8
15.4,1012,33.6,1800,150,46.3,3908,29.1,"Alphington - Fairfield",20.9,3081,779,234,2.5,2012,19.1,9,2757,2295,15,9,975,16.4,20,2283,140,3450,294,850,96.2,2440,944,6,849,303,14.3,149,12.6,13.7,3.8,1319,12,53.7,6.4,185,9,86.0,68.1,3.7,29.1,null,2.4,9.6,41.1,67,2.6,124,3.0,24.7,7.9,900,28,1109,452,2.2,0.4,8,11.3,6,149,30,2212,38.8,266,1670,121,1.8,36,9,1.1,2178,"206021110",3456,4921,9,6.7,47,11.5,10.3,87.4,5,5.3,2193,2016,9
17.1,3531,24.2,1030,150,59.7,9985,20.7,"Prahran - Windsor",22.9,8013,2517,514,2.7,4247,10.1,10,3979,2437,8,9,1902,14.2,47,4767,245,8983,749,2527,95.7,5028,3062,29,5348,468,13.2,237,16.7,21.6,4.3,3920,1228,37.5,10.9,132,9,86.6,74.7,3.5,18.1,7,1.9,7.8,26.8,95,2.7,269,2.5,17.3,5.8,975,68,3806,845,2.3,0.6,41,8.1,3,1248,62,4256,57.9,1223,1862,186,1.6,63,10,0.3,4220,"206061136",8983,12157,9,7.6,177,10.6,8.0,83.3,2,4.0,4617,2016,10
13.3,2610,34.2,4525,341,51.0,10683,28.8,"Northcote",21.3,8607,2836,677,2.1,5400,19.2,10,6517,2377,20,8,2020,16.3,29,6518,288,9446,896,2291,95.6,5825,3192,19,1975,1292,10.8,438,11.3,14.9,4.4,4030,992,38.4,7.6,190,8,86.0,66.8,4.2,29.6,4,2.4,8.8,35.8,186,2.4,340,2.9,22.8,6.7,2354,86,3076,1190,2.2,0.4,74,11.2,5,459,58,5899,38.9,996,1798,323,1.8,116,9,1.0,5833,"206021111",9439,13574,9,6.8,151,11.9,6.2,88.7,5,5.5,5272,2016,10
14.1,941,30.8,292,82,58.3,4008,17.6,"Carlton North - Princes Hill",27.2,3642,2308,282,2.6,1937,13.2,10,1941,2420,null,9,52,12.0,14,2099,109,3460,286,932,96.8,1712,1125,8,805,684,11.7,152,15.8,15.7,3.2,1338,914,37.6,7.1,204,9,89.7,72.7,3.2,29.1,null,2.3,7.3,30.0,113,2.6,141,2.6,26.2,4.1,569,45,1088,438,1.7,1.1,42,10.6,3,530,24,1865,49.5,667,2150,77,1.6,23,10,0.4,1856,"206071140",3461,5039,10,6.7,51,7.8,5.9,84.2,3,6.5,1530,2016,10
14.9,1409,20.2,814,81,52.6,3560,19.0,"Flemington",19.2,4154,806,195,3.9,1936,14.4,7,2196,2114,3,1,740,27.8,9,1929,104,4083,402,886,96.7,1775,975,13,2419,264,14.0,319,25.4,17.9,3.3,1696,566,126.4,11.4,161,2,80.7,69.7,4.3,14.4,null,2.2,8.4,31.5,9,3.9,334,2.8,19.2,5.5,660,30,1519,426,3.2,0.5,31,9.0,1,210,26,2223,62.0,474,1339,147,1.8,51,3,0.3,2201,"206031115",4079,4631,4,8.3,127,15.4,9.0,74.6,1,4.2,1598,2016,7
16.8,2315,27.7,3872,283,48.9,7637,27.2,"Thornbury",20.8,6604,1572,390,2.7,4108,19.0,9,5063,2175,27,7,895,20.3,35,4455,245,7385,766,1741,95.2,5043,2179,14,1876,700,11.6,353,14.7,14.4,4.8,2531,790,60.5,7.6,150,7,82.5,67.2,5.1,26.6,3,2.3,9.9,37.1,140,2.9,326,2.9,18.9,8.3,1680,56,2480,939,2.4,0.6,35,11.3,3,245,36,4409,42.8,727,1569,243,1.7,76,8,0.7,4345,"206021112",7390,9806,8,6.6,120,14.8,7.5,85.3,3,5.5,4489,2016,9
18.6,3668,8.4,87,68,77.4,5097,8.1,"Carlton",14.2,10676,1177,254,3.8,1979,5.1,9,1909,2011,9,2,200,36.1,49,2001,114,8273,417,1291,97.5,1369,1558,12,6925,411,16.3,296,55.3,22.6,2.5,1892,1167,66.9,10.0,175,2,86.3,82.2,1.9,10.0,5,1.9,6.2,14.8,127,3.6,922,2.5,21.9,2.6,444,30,4827,673,1.7,0.9,30,5.1,1,1801,36,2535,77.4,2081,1744,135,1.8,57,6,0.2,2522,"206041117",8268,6501,6,4.3,314,9.9,10.4,44.7,1,2.6,1190,2016,9
13.9,1610,30.9,2499,234,43.0,6044,30.0,"Ascot Vale",19.2,5022,1348,299,2.8,3600,19.9,8,4464,2413,9,5,858,21.4,27,3615,273,5702,598,1364,94.5,4311,1402,19,1802,276,10.6,359,12.9,14.7,5.5,1890,436,76.8,7.9,150,5,83.5,66.1,3.9,25.5,null,2.4,9.7,41.9,32,2.7,228,2.9,20.6,7.1,1409,48,1500,612,2.9,0.6,23,10.9,3,204,39,3694,41.2,440,1451,206,1.8,50,7,0.6,3649,"206031113",5699,7609,7,8.4,119,13.6,5.7,87.1,3,5.5,3844,2016,8
18.4,2996,30.4,5131,585,37.9,11525,28.0,"Essendon - Aberfeldie",21.1,9070,1903,557,2.4,6699,19.1,9,9899,2397,46,9,1521,15.4,34,7352,550,10316,1091,2407,94.8,9095,1755,30,3231,188,11.8,485,10.8,14.7,5.2,3089,437,28.0,7.4,125,9,85.8,66.7,4.8,32.9,4,2.5,10.6,48.1,101,2.5,335,3.1,20.0,9.2,2964,70,2707,1397,2.7,0.7,22,12.1,7,294,68,6962,36.0,447,1575,351,1.8,97,9,0.5,6871,"206031114",10321,14671,9,6.5,165,11.9,6.8,89.2,6,6.4,8220,2016,9
18.2,1434,16.8,3,77,51.6,4933,21.3,"Docklands",25.9,4345,108,257,2.4,1997,9.9,10,3039,2408,3,8,237,10.6,18,2023,120,4673,233,1576,93.2,1480,1259,15,4539,80,21.1,130,25.2,28.6,6.8,2120,1636,51.3,13.4,103,8,92.4,73.6,1.0,13.2,null,2.1,6.7,39.4,37,2.5,574,2.4,13.3,2.6,563,32,1885,418,2.0,0.5,5,5.1,1,1430,43,2556,62.4,707,2308,69,1.3,61,10,0.1,2533,"206041118",4673,5898,10,6.0,125,5.1,17.2,74.8,1,3.0,1304,2016,10
16.8,1569,31.5,2955,276,40.2,6087,28.6,"Moonee Ponds",20.4,4763,972,324,2.9,3492,18.9,9,4824,2419,27,9,996,17.0,32,3782,262,5482,473,1358,95.5,4114,1181,12,1492,188,13.4,201,10.5,14.3,4.5,1906,414,30.6,6.7,140,9,83.6,67.9,4.7,31.7,null,2.4,9.7,46.0,55,2.8,175,3.0,19.6,7.6,1452,55,1472,664,2.3,0.8,24,11.4,6,317,54,3587,35.9,367,1622,194,1.8,44,9,0.5,3553,"206031116",5475,7599,9,6.8,100,13.5,8.7,89.5,5,5.9,3711,2016,9
12.7,1385,33.5,624,67,53.3,5015,29.3,"Kensington (Vic.)",21.2,3984,2363,234,2.4,2442,16.9,10,2728,2239,14,7,1479,17.3,11,2784,162,4491,487,1233,95.3,2640,1558,14,1483,416,17.3,189,16.0,15.3,4.7,2141,88,47.1,7.7,150,8,87.0,70.7,2.7,16.0,null,2.2,8.9,34.1,126,2.2,171,2.7,22.3,5.5,879,40,1609,531,2.3,0.6,9,8.8,3,300,37,2590,51.9,539,1668,106,1.6,30,9,0.5,2566,"206041121",4490,6294,9,7.5,97,10.6,12.2,84.0,2,4.2,2333,2016,10
17.7,617,22.9,102,37,69.6,2539,14.2,"Parkville",27.6,2286,641,189,3.2,928,6.5,10,1083,2268,null,8,159,11.8,22,1054,76,1997,229,526,96.9,1024,524,17,1226,289,16.6,61,27.1,20.3,3.1,880,477,72.9,12.9,235,8,91.4,76.6,4.5,17.4,null,2.2,8.5,20.7,24,2.8,97,2.6,31.0,4.0,271,11,803,530,1.2,1.4,4,6.6,1,560,22,968,64.3,422,1924,34,1.6,25,9,0.2,962,"206041124",1995,3503,9,4.1,43,5.2,10.9,72.9,1,3.9,910,2016,10
17.8,2703,18.3,456,94,65.8,7857,17.2,"North Melbourne",20.4,9148,2093,395,3.1,3015,9.0,9,3574,2295,7,4,573,21.4,49,3450,187,8118,609,2027,96.1,2614,2368,49,5491,546,19.1,375,32.6,22.0,3.9,2812,1544,146.0,13.7,150,5,87.1,73.7,1.8,12.5,null,2.1,6.9,24.6,123,3.1,739,2.6,20.3,2.9,950,61,3851,973,1.9,0.7,26,6.0,1,2396,77,3805,66.5,1632,1767,143,1.7,106,7,0.3,3778,"206041123",8115,9952,8,5.9,214,9.8,14.4,67.4,1,3.3,2293,2016,10
18.3,2857,17.4,14,90,60.7,9091,19.8,"Southbank",25.1,8235,153,380,2.2,3538,6.8,10,4054,2140,7,8,553,10.7,3,3469,211,8251,501,2640,94.5,2543,2386,48,8073,269,18.9,216,25.9,28.6,5.5,3193,2056,40.8,13.5,130,9,93.2,76.4,0.8,14.3,7,1.9,6.4,31.4,97,2.1,684,2.3,15.3,2.4,606,58,3595,674,1.8,0.5,11,4.6,1,3502,81,3932,63.3,1484,2304,97,1.3,60,10,null,3909,"206041126",8254,10711,10,5.3,283,4.6,14.5,74.1,1,3.2,2208,2016,10
14.1,2130,29.7,682,170,40.8,6506,23.3,"Albert Park",23.2,4736,2471,567,2.4,3871,17.2,10,4897,2723,8,10,72,11.2,25,3874,210,6481,368,1998,94.4,3557,1764,35,3284,354,17.2,236,13.5,21.9,5.6,2104,1671,22.8,9.3,220,10,89.2,66.5,3.5,30.6,3,2.1,7.7,44.4,40,2.5,210,2.7,22.8,4.2,1294,60,2025,589,2.4,0.6,15,10.2,6,766,69,3947,42.9,428,2283,139,1.6,52,10,0.6,3917,"206051128",6477,8083,10,8.9,94,8.4,12.5,86.5,6,6.5,3220,2016,10
17.4,2708,28.8,930,100,55.0,7380,23.4,"Elwood",22.6,5520,989,540,2.5,3617,16.8,10,3428,2511,9,10,887,11.0,29,3941,216,6910,603,1770,95.3,5104,2451,33,4965,443,8.5,317,17.0,20.4,4.7,2095,517,52.6,10.0,170,10,89.3,67.3,2.2,18.5,null,2.0,9.7,30.3,143,2.5,167,2.7,21.3,7.8,1153,90,2718,693,2.5,0.4,3,9.7,4,308,44,3573,55.1,646,1822,126,1.6,60,10,0.8,3559,"206051129",6916,9276,10,10.0,100,8.2,3.0,83.0,4,5.0,4690,2016,10
