estm_prsnl_incme_yr_end_30_jne_sprnt_anty_erns_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_mdn_tl_excl_gvrnmt_pns_alwncs, slctd_gvrnmnt_pnsns_allwncs_30_jne_dsblty_spprt_pnsn_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_scnd_q, sa2_name_2016, estm_prsnl_incme_yr_end_30_jne_uncrptd_bsn_erns_mdn_age_yrs, estimates_personal_income_year_ended_30_june_mean_investment, exprmntl_hshld_wlth_estmts_mdlld_prvte_dwllngs_mn_nt_wrth, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_1_499_pr_wk_pc, estimates_personal_income_year_ended_30_june_mean_employee, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_n, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_m, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mdn, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_lwst_q, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_nm, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_ernrs_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_pymnt_nm, estimates_personal_income_year_ended_30_june_median_employee, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_nl_pc, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p105_r, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ngtve_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_sngle_nm, estm_prsnl_incme_yr_end_30_jne_mn_tl_excl_gvrnmt_pns_alwncs, estimates_personal_income_year_ended_30_june_total_employee_m, estmts_prsnl_incme_yr_endd_30_jne_mdn_sprnntn_annty, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_0, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_b_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_1, estmts_prsnl_incme_yr_endd_30_jne_ttl_sprnntn_annty_m, estimates_personal_income_year_ended_30_june_median_investment, estmts_prsnl_incme_yr_endd_30_jne_mn_sprnntn_annty, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_3000_pr_wk_pc, estmts_prsnl_incme_yr_endd_30_jne_ttl_unncrprtd_bsnss_m, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p805_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p802_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_gni_cf, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p205_r, estmts_prsnl_incme_yr_endd_30_jne_mn_unncrprtd_bsnss, slctd_gvrnmt_pns_alwncs_30_jne_yth_alwnce_fl_tme_stdnprc_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_500_999_pr_wk_pc, equivalised_total_household_income_census_median_weekly, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_thrd_q, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mn, slctd_gvrnmnt_pnsns_allwncs_30_jne_nwstrt_allwnce_nm, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_prsns_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_cmmnwlth_rnt_assstnce_nm, sa2_maincode_2016, estimates_personal_income_year_ended_30_june_total_investment_m, estmts_prsnl_incme_yr_endd_30_jne_emplye_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_age_pnsn_cntrlnk_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_yth_allwnce_nm, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_o, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_amnt_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_2000_2999_pr_wk_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_allwnce_nm, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_1000_1999_pr_wk_pc, yr, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_indqtly_dscrb_std_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_prtnrd_nm, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_hgst_q, estmts_prsnl_incme_yr_endd_30_jne_mdn_unncrprtd_bsnss, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_mdn_age_yrs
null,null,null,1324,null,"Moe - Newborough",null,null,null,null,null,null,null,null,2960,null,null,null,380,null,null,null,null,362,null,null,null,null,1158,null,null,null,null,null,null,null,null,null,null,null,null,91,null,null,null,null,17567,1144,494,1614,"205041095",null,null,2834,146,null,1374,null,8.7,null,782,null,2018,null,72,null,null,null,null,null
null,null,null,1423,null,"Morwell",null,null,null,null,null,null,null,null,2672,null,null,null,412,null,null,null,null,365,null,null,null,null,1131,null,null,null,null,null,null,null,null,null,null,null,null,81,null,null,null,null,15463,1287,315,1807,"205041096",null,null,2307,201,null,1323,null,4.9,null,783,null,2018,null,89,null,null,null,null,null
null,null,null,1130,null,"Traralgon",null,null,null,null,null,null,null,null,3450,null,null,null,338,null,null,null,null,442,null,null,null,null,1529,null,null,null,null,null,null,null,null,null,null,null,null,150,null,null,null,null,21929,1039,966,1872,"205041097",null,null,3270,179,null,1865,null,21.2,null,819,null,2018,null,88,null,null,null,null,null
null,null,null,167,null,"Yallourn North - Glengarry",null,null,null,null,null,null,null,null,2475,null,null,null,54,null,null,null,null,57,null,null,null,null,203,null,null,null,null,null,null,null,null,null,null,null,null,23,null,null,null,null,18144,143,150,153,"205041098",null,null,423,22,null,273,null,2.7,null,138,null,2018,null,9,null,null,null,null,null
null,null,null,243,null,"Longford - Loch Sport",null,null,null,null,null,null,null,null,2380,null,null,null,86,null,null,null,null,32,null,null,null,null,156,null,null,null,null,null,null,null,null,null,null,null,null,8,null,null,null,null,28528,203,168,170,"205051100",null,null,723,17,null,210,null,4.8,null,190,null,2018,null,13,null,null,null,null,null
null,null,null,553,null,"Maffra",null,null,null,null,null,null,null,null,3386,null,null,null,206,null,null,null,null,169,null,null,null,null,737,null,null,null,null,null,null,null,null,null,null,null,null,50,null,null,null,null,26504,467,467,676,"205051101",null,null,1896,57,null,959,null,12.4,null,466,null,2018,null,42,null,null,null,null,null
null,null,null,137,null,"Rosedale",null,null,null,null,null,null,null,null,4434,null,null,null,56,null,null,null,null,46,null,null,null,null,186,null,null,null,null,null,null,null,null,null,null,null,null,18,null,null,null,null,37247,156,140,171,"205051102",null,null,386,23,null,271,null,5.2,null,119,null,2018,null,14,null,null,null,null,null
null,null,null,712,null,"Sale",null,null,null,null,null,null,null,null,2449,null,null,null,248,null,null,null,null,224,null,null,null,null,914,null,null,null,null,null,null,null,null,null,null,null,null,77,null,null,null,null,24084,638,653,1179,"205051103",null,null,1891,130,null,1098,null,15.7,null,510,null,2018,null,62,null,null,null,null,null
null,null,null,293,null,"Yarram",null,null,null,null,null,null,null,null,3336,null,null,null,94,null,null,null,null,69,null,null,null,null,273,null,null,null,null,null,null,null,null,null,null,null,null,23,null,null,null,null,39390,232,233,309,"205051104",null,null,943,26,null,363,null,9.2,null,186,null,2018,null,10,null,null,null,null,null
null,null,null,189,null,"Bulleen",null,null,null,null,null,null,null,null,4124,null,null,null,87,null,null,null,null,33,null,null,null,null,300,null,null,null,null,null,null,null,null,null,null,null,null,106,null,null,null,null,45688,158,676,318,"207021156",null,null,1556,10,null,416,null,30.9,null,346,null,2018,null,8,null,null,null,null,null
null,null,null,378,null,"Doncaster",null,null,null,null,null,null,null,null,3740,null,null,null,157,null,null,null,null,66,null,null,null,null,659,null,null,null,null,null,null,null,null,null,null,null,null,226,null,null,null,null,44860,386,1490,776,"207021157",null,null,2435,19,null,906,null,66.8,null,526,null,2018,null,43,null,null,null,null,null
null,null,null,196,null,"Templestowe",null,null,null,null,null,null,null,null,6500,null,null,null,81,null,null,null,null,39,null,null,null,null,370,null,null,null,null,null,null,null,null,null,null,null,null,134,null,null,null,null,97845,193,1348,283,"207021159",null,null,1608,10,null,524,null,131.9,null,338,null,2018,null,16,null,null,null,null,null
null,null,null,39,null,"East Melbourne",null,null,null,null,null,null,null,null,7822,null,null,null,null,null,null,null,null,null,null,null,null,null,24,null,null,null,null,null,null,null,null,null,null,null,null,40,null,null,null,null,733038,46,642,123,"206041119",null,null,186,null,null,30,null,470.6,null,20,null,2018,null,null,null,null,null,null,null
null,null,null,599,null,"Numurkah",null,null,null,null,null,null,null,null,3834,null,null,null,217,null,null,null,null,173,null,null,null,null,656,null,null,null,null,null,null,null,null,null,null,null,null,47,null,null,null,null,30734,477,500,691,"216021413",null,null,1839,56,null,951,null,15.4,null,457,null,2018,null,22,null,null,null,null,null
null,null,null,315,null,"Yarrawonga",null,null,null,null,null,null,null,null,4447,null,null,null,152,null,null,null,null,134,null,null,null,null,399,null,null,null,null,null,null,null,null,null,null,null,null,18,null,null,null,null,33215,294,293,577,"216021414",null,null,1816,27,null,549,null,9.7,null,322,null,2018,null,26,null,null,null,null,null
null,null,null,413,null,"Shepparton Region - West",null,null,null,null,null,null,null,null,4640,null,null,null,143,null,null,null,null,103,null,null,null,null,483,null,null,null,null,null,null,null,null,null,null,null,null,39,null,null,null,null,29240,367,428,522,"216031419",null,null,1219,42,null,692,null,12.5,null,335,null,2018,null,35,null,null,null,null,null
null,null,null,307,null,"Melbourne",null,null,null,null,null,null,null,null,3785,null,null,null,33,null,null,null,null,37,null,null,null,null,321,null,null,null,null,null,null,null,null,null,null,null,null,374,null,null,null,null,95422,503,1220,787,"206041122",null,null,340,44,null,367,null,116.4,null,84,null,2018,null,12,null,null,null,null,null
null,null,null,396,null,"Glenelg (Vic.)",null,null,null,null,null,null,null,null,3535,null,null,null,136,null,null,null,null,84,null,null,null,null,378,null,null,null,null,null,null,null,null,null,null,null,null,18,null,null,null,null,44149,303,378,314,"217011420",null,null,1323,24,null,508,null,16.7,null,274,null,2018,null,18,null,null,null,null,null
null,null,null,155,null,"Aspendale Gardens - Waterways",null,null,null,null,null,null,null,null,3938,null,null,null,60,null,null,null,null,23,null,null,null,null,233,null,null,null,null,null,null,null,null,null,null,null,null,75,null,null,null,null,44226,103,426,130,"208031183",null,null,705,14,null,355,null,18.8,null,215,null,2018,null,null,null,null,null,null,null
null,null,null,114,null,"Armadale",null,null,null,null,null,null,null,null,6777,null,null,null,20,null,null,null,null,25,null,null,null,null,127,null,null,null,null,null,null,null,null,null,null,null,null,87,null,null,null,null,106871,86,1094,366,"206061135",null,null,545,null,null,147,null,116.9,null,95,null,2018,null,null,null,null,null,null,null
null,null,null,462,null,"Hamilton (Vic.)",null,null,null,null,null,null,null,null,2839,null,null,null,132,null,null,null,null,112,null,null,null,null,512,null,null,null,null,null,null,null,null,null,null,null,null,43,null,null,null,null,20746,361,516,612,"217011421",null,null,1618,67,null,718,null,10.7,null,277,null,2018,null,45,null,null,null,null,null
null,null,null,651,null,"Portland",null,null,null,null,null,null,null,null,3307,null,null,null,226,null,null,null,null,171,null,null,null,null,631,null,null,null,null,null,null,null,null,null,null,null,null,31,null,null,null,null,15922,555,411,748,"217011422",null,null,1678,73,null,786,null,6.5,null,458,null,2018,null,52,null,null,null,null,null
null,null,null,242,null,"Southern Grampians",null,null,null,null,null,null,null,null,2103,null,null,null,64,null,null,null,null,35,null,null,null,null,239,null,null,null,null,null,null,null,null,null,null,null,null,14,null,null,null,null,60841,199,416,179,"217011423",null,null,759,14,null,372,null,25.3,null,142,null,2018,null,29,null,null,null,null,null
null,null,null,282,null,"Corangamite - North",null,null,null,null,null,null,null,null,2818,null,null,null,80,null,null,null,null,61,null,null,null,null,240,null,null,null,null,null,null,null,null,null,null,null,null,15,null,null,null,null,36308,210,269,276,"217031474",null,null,759,14,null,342,null,9.8,null,176,null,2018,null,13,null,null,null,null,null
null,null,null,204,null,"Corangamite - South",null,null,null,null,null,null,null,null,2752,null,null,null,66,null,null,null,null,56,null,null,null,null,324,null,null,null,null,null,null,null,null,null,null,null,null,19,null,null,null,null,25411,152,402,236,"217031475",null,null,761,14,null,462,null,10.2,null,161,null,2018,null,24,null,null,null,null,null
null,null,null,133,null,"Otway",null,null,null,null,null,null,null,null,5973,null,null,null,34,null,null,null,null,26,null,null,null,null,136,null,null,null,null,null,null,null,null,null,null,null,null,10,null,null,null,null,47369,126,192,166,"217031476",null,null,476,null,null,206,null,9.1,null,76,null,2018,null,9,null,null,null,null,null
null,null,null,203,null,"Moyne - East",null,null,null,null,null,null,null,null,2152,null,null,null,89,null,null,null,null,49,null,null,null,null,304,null,null,null,null,null,null,null,null,null,null,null,null,23,null,null,null,null,26001,193,308,223,"217041477",null,null,614,18,null,464,null,8.0,null,178,null,2018,null,18,null,null,null,null,null
null,null,null,267,null,"Moyne - West",null,null,null,null,null,null,null,null,3383,null,null,null,80,null,null,null,null,74,null,null,null,null,424,null,null,null,null,null,null,null,null,null,null,null,null,36,null,null,null,null,35191,235,463,342,"217041478",null,null,1144,27,null,627,null,16.3,null,260,null,2018,null,19,null,null,null,null,null
null,null,null,823,null,"Warrnambool - North",null,null,null,null,null,null,null,null,2447,null,null,null,229,null,null,null,null,292,null,null,null,null,1172,null,null,null,null,null,null,null,null,null,null,null,null,142,null,null,null,null,20422,753,929,1340,"217041479",null,null,2589,114,null,1559,null,19.0,null,614,null,2018,null,70,null,null,null,null,null
null,null,null,566,null,"Warrnambool - South",null,null,null,null,null,null,null,null,3776,null,null,null,122,null,null,null,null,157,null,null,null,null,580,null,null,null,null,null,null,null,null,null,null,null,null,108,null,null,null,null,37217,516,556,1047,"217041480",null,null,1837,82,null,750,null,20.7,null,358,null,2018,null,40,null,null,null,null,null
null,null,null,649,null,"Brunswick",null,null,null,null,null,null,null,null,2312,null,null,null,201,null,null,null,null,61,null,null,null,null,430,null,null,null,null,null,null,null,null,null,null,null,null,570,null,null,null,null,37094,681,1325,1403,"206011105",null,null,1831,43,null,551,null,49.2,null,540,null,2018,null,30,null,null,null,null,null
null,null,null,398,null,"Collingwood",null,null,null,null,null,null,null,null,2391,null,null,null,65,null,null,null,null,137,null,null,null,null,393,null,null,null,null,null,null,null,null,null,null,null,null,120,null,null,null,null,31800,442,417,252,"206071141",null,null,372,30,null,423,null,13.3,null,123,null,2018,null,39,null,null,null,null,null
null,null,null,314,null,"Sunbury",null,null,null,null,null,null,null,null,4244,null,null,null,127,null,null,null,null,127,null,null,null,null,557,null,null,null,null,null,null,null,null,null,null,null,null,94,null,null,null,null,41855,304,488,394,"210041240",null,null,961,24,null,717,null,20.4,null,377,null,2018,null,16,null,null,null,null,null
null,null,null,767,null,"Sunbury - South",null,null,null,null,null,null,null,null,2757,null,null,null,327,null,null,null,null,317,null,null,null,null,1471,null,null,null,null,null,null,null,null,null,null,null,null,177,null,null,null,null,47521,697,781,1441,"210041241",null,null,2754,111,null,1843,null,37.1,null,973,null,2018,null,63,null,null,null,null,null
null,null,null,336,null,"Taylors Lakes",null,null,null,null,null,null,null,null,4325,null,null,null,213,null,null,null,null,77,null,null,null,null,512,null,null,null,null,null,null,null,null,null,null,null,null,186,null,null,null,null,52160,373,725,382,"213011340",null,null,1587,31,null,741,null,37.8,null,694,null,2018,null,25,null,null,null,null,null
null,null,null,363,null,"Altona",null,null,null,null,null,null,null,null,3828,null,null,null,114,null,null,null,null,67,null,null,null,null,375,null,null,null,null,null,null,null,null,null,null,null,null,76,null,null,null,null,46520,277,665,593,"213021341",null,null,1607,20,null,457,null,30.9,null,333,null,2018,null,8,null,null,null,null,null
null,null,null,606,null,"Altona Meadows",null,null,null,null,null,null,null,null,3716,null,null,null,342,null,null,null,null,164,null,null,null,null,952,null,null,null,null,null,null,null,null,null,null,null,null,161,null,null,null,null,34452,643,455,858,"213021342",null,null,2142,61,null,1195,null,15.7,null,732,null,2018,null,68,null,null,null,null,null
null,null,null,508,null,"Ballarat",null,null,null,null,null,null,null,null,5224,null,null,null,92,null,null,null,null,87,null,null,null,null,402,null,null,null,null,null,null,null,null,null,null,null,null,248,null,null,null,null,44336,450,865,1117,"201011002",null,null,1500,62,null,512,null,38.4,null,240,null,2018,null,22,null,null,null,null,null
null,null,null,308,null,"Delacombe",null,null,null,null,null,null,null,null,3854,null,null,null,118,null,null,null,null,118,null,null,null,null,469,null,null,null,null,null,null,null,null,null,null,null,null,51,null,null,null,null,16734,265,181,351,"201011006",null,null,818,55,null,591,null,3.0,null,268,null,2018,null,20,null,null,null,null,null
null,null,null,1131,null,"Ballarat - North",null,null,null,null,null,null,null,null,3754,null,null,null,341,null,null,null,null,294,null,null,null,null,1169,null,null,null,null,null,null,null,null,null,null,null,null,305,null,null,null,null,34011,828,982,1819,"201011003",null,null,2874,121,null,1474,null,33.4,null,739,null,2018,null,69,null,null,null,null,null
null,null,null,478,null,"Fitzroy",null,null,null,null,null,null,null,null,3691,null,null,null,106,null,null,null,null,126,null,null,null,null,395,null,null,null,null,null,null,null,null,null,null,null,null,168,null,null,null,null,64113,475,624,565,"206071142",null,null,537,16,null,426,null,40.0,null,180,null,2018,null,52,null,null,null,null,null
null,null,null,35,null,"South Yarra - West",null,null,null,null,null,null,null,null,7768,null,null,null,9,null,null,null,null,null,null,null,null,null,50,null,null,null,null,null,null,null,null,null,null,null,null,45,null,null,null,null,1107172,66,809,160,"206041125",null,null,249,null,null,65,null,895.7,null,28,null,2018,null,null,null,null,null,null,null
null,null,null,503,null,"Port Melbourne",null,null,null,null,null,null,null,null,6191,null,null,null,117,null,null,null,null,54,null,null,null,null,324,null,null,null,null,null,null,null,null,null,null,null,null,74,null,null,null,null,69793,318,1449,350,"206051130",null,null,1121,27,null,378,null,101.1,null,300,null,2018,null,null,null,null,null,null,null
null,null,null,1719,null,"Ballarat - South",null,null,null,null,null,null,null,null,2241,null,null,null,533,null,null,null,null,530,null,null,null,null,1849,null,null,null,null,null,null,null,null,null,null,null,null,456,null,null,null,null,19592,1299,562,2853,"201011004",null,null,3244,226,null,2236,null,11.0,null,1009,null,2018,null,119,null,null,null,null,null
null,null,null,152,null,"Buninyong",null,null,null,null,null,null,null,null,4112,null,null,null,61,null,null,null,null,46,null,null,null,null,252,null,null,null,null,null,null,null,null,null,null,null,null,246,null,null,null,null,35256,136,363,422,"201011005",null,null,652,12,null,350,null,12.8,null,162,null,2018,null,14,null,null,null,null,null
null,null,null,103,null,"Smythes Creek",null,null,null,null,null,null,null,null,3826,null,null,null,58,null,null,null,null,18,null,null,null,null,153,null,null,null,null,null,null,null,null,null,null,null,null,21,null,null,null,null,25849,72,189,46,"201011007",null,null,325,10,null,240,null,4.9,null,113,null,2018,null,null,null,null,null,null,null
null,null,null,668,null,"Maryborough (Vic.)",null,null,null,null,null,null,null,null,2257,null,null,null,233,null,null,null,null,155,null,null,null,null,542,null,null,null,null,null,null,null,null,null,null,null,null,38,null,null,null,null,21669,463,186,818,"201031016",null,null,1937,73,null,682,null,4.0,null,405,null,2018,null,45,null,null,null,null,null
null,null,null,442,null,"Maryborough Region",null,null,null,null,null,null,null,null,3494,null,null,null,187,null,null,null,null,56,null,null,null,null,272,null,null,null,null,null,null,null,null,null,null,null,null,24,null,null,null,null,33187,297,139,245,"201031017",null,null,1098,38,null,372,null,4.6,null,306,null,2018,null,25,null,null,null,null,null
null,null,null,293,null,"Cheltenham - Highett (West)",null,null,null,null,null,null,null,null,2649,null,null,null,63,null,null,null,null,66,null,null,null,null,329,null,null,null,null,null,null,null,null,null,null,null,null,80,null,null,null,null,24684,209,676,316,"208011171",null,null,1073,14,null,410,null,16.7,null,217,null,2018,null,7,null,null,null,null,null
null,null,null,122,null,"Chelsea Heights",null,null,null,null,null,null,null,null,3400,null,null,null,50,null,null,null,null,32,null,null,null,null,222,null,null,null,null,null,null,null,null,null,null,null,null,42,null,null,null,null,26862,107,142,300,"208031187",null,null,681,14,null,302,null,3.8,null,132,null,2018,null,9,null,null,null,null,null
null,null,null,1104,null,"Bendigo",null,null,null,null,null,null,null,null,3478,null,null,null,293,null,null,null,null,313,null,null,null,null,1002,null,null,null,null,null,null,null,null,null,null,null,null,307,null,null,null,null,28728,874,480,1599,"202011018",null,null,1885,163,null,1184,null,13.8,null,549,null,2018,null,64,null,null,null,null,null
null,null,null,209,null,"Brunswick East",null,null,null,null,null,null,null,null,2012,null,null,null,53,null,null,null,null,23,null,null,null,null,193,null,null,null,null,null,null,null,null,null,null,null,null,243,null,null,null,null,24420,265,599,586,"206011106",null,null,725,16,null,232,null,14.6,null,196,null,2018,null,14,null,null,null,null,null
null,null,null,871,null,"California Gully - Eaglehawk",null,null,null,null,null,null,null,null,4127,null,null,null,271,null,null,null,null,323,null,null,null,null,985,null,null,null,null,null,null,null,null,null,null,null,null,98,null,null,null,null,25377,631,240,1222,"202011019",null,null,1624,115,null,1215,null,6.1,null,539,null,2018,null,61,null,null,null,null,null
null,null,null,191,null,"Elsternwick",null,null,null,null,null,null,null,null,4027,null,null,null,31,null,null,null,null,23,null,null,null,null,213,null,null,null,null,null,null,null,null,null,null,null,null,75,null,null,null,null,241606,141,950,403,"208021179",null,null,800,null,null,280,null,229.5,null,155,null,2018,null,20,null,null,null,null,null
null,null,null,572,null,"East Bendigo - Kennington",null,null,null,null,null,null,null,null,3200,null,null,null,136,null,null,null,null,162,null,null,null,null,684,null,null,null,null,null,null,null,null,null,null,null,null,252,null,null,null,null,43966,439,852,1134,"202011020",null,null,1802,64,null,842,null,37.5,null,365,null,2018,null,52,null,null,null,null,null
null,null,null,454,null,"White Hills - Ascot",null,null,null,null,null,null,null,null,2534,null,null,null,174,null,null,null,null,213,null,null,null,null,864,null,null,null,null,null,null,null,null,null,null,null,null,104,null,null,null,null,25938,387,360,783,"202011025",null,null,1120,66,null,1109,null,9.3,null,413,null,2018,null,59,null,null,null,null,null
null,null,null,142,null,"Hughesdale",null,null,null,null,null,null,null,null,3427,null,null,null,53,null,null,null,null,22,null,null,null,null,202,null,null,null,null,null,null,null,null,null,null,null,null,82,null,null,null,null,38902,120,355,267,"208021180",null,null,723,11,null,260,null,13.8,null,149,null,2018,null,10,null,null,null,null,null
null,null,null,503,null,"Castlemaine",null,null,null,null,null,null,null,null,6376,null,null,null,87,null,null,null,null,102,null,null,null,null,533,null,null,null,null,null,null,null,null,null,null,null,null,30,null,null,null,null,55421,362,521,570,"202021027",null,null,1769,40,null,707,null,28.9,null,214,null,2018,null,22,null,null,null,null,null
null,null,null,384,null,"Castlemaine Region",null,null,null,null,null,null,null,null,5177,null,null,null,101,null,null,null,null,51,null,null,null,null,386,null,null,null,null,null,null,null,null,null,null,null,null,36,null,null,null,null,40317,283,361,303,"202021028",null,null,1321,26,null,517,null,14.6,null,223,null,2018,null,27,null,null,null,null,null
null,null,null,581,null,"Belmont",null,null,null,null,null,null,null,null,2730,null,null,null,145,null,null,null,null,124,null,null,null,null,690,null,null,null,null,null,null,null,null,null,null,null,null,201,null,null,null,null,19635,441,534,1145,"203021037",null,null,1971,71,null,855,null,10.5,null,401,null,2018,null,35,null,null,null,null,null
null,null,null,108,null,"Surrey Hills (East) - Mont Albert",null,null,null,null,null,null,null,null,3670,null,null,null,13,null,null,null,null,19,null,null,null,null,145,null,null,null,null,null,null,null,null,null,null,null,null,92,null,null,null,null,59079,76,1068,227,"207031167",null,null,541,5,null,192,null,63.1,null,106,null,2018,null,null,null,null,null,null,null
null,null,null,668,null,"Geelong",null,null,null,null,null,null,null,null,4576,null,null,null,138,null,null,null,null,116,null,null,null,null,466,null,null,null,null,null,null,null,null,null,null,null,null,355,null,null,null,null,72208,559,709,1157,"203021039",null,null,1331,89,null,585,null,51.2,null,318,null,2018,null,21,null,null,null,null,null
null,null,null,737,null,"Geelong West - Hamlyn Heights",null,null,null,null,null,null,null,null,null,null,null,null,171,null,null,null,null,161,null,null,null,null,831,null,null,null,null,null,null,null,null,null,null,null,null,224,null,null,null,null,null,596,null,1377,"203021040",null,null,2115,64,null,1014,null,null,null,471,null,2018,null,33,null,null,null,null,null
null,null,null,703,null,"Grovedale",null,null,null,null,null,null,null,null,3215,null,null,null,242,null,null,null,null,244,null,null,null,null,1210,null,null,null,null,null,null,null,null,null,null,null,null,497,null,null,null,null,32035,551,948,1408,"203021041",null,null,3223,84,null,1567,null,30.4,null,694,null,2018,null,52,null,null,null,null,null
null,null,null,363,null,"Leopold",null,null,null,null,null,null,null,null,3605,null,null,null,133,null,null,null,null,152,null,null,null,null,662,null,null,null,null,null,null,null,null,null,null,null,null,83,null,null,null,null,25175,303,485,652,"203021044",null,null,1756,36,null,877,null,12.2,null,432,null,2018,null,32,null,null,null,null,null
null,null,null,659,null,"North Geelong - Bell Park",null,null,null,null,null,null,null,null,4492,null,null,null,255,null,null,null,null,201,null,null,null,null,793,null,null,null,null,null,null,null,null,null,null,null,null,133,null,null,null,null,36468,609,530,1166,"203021047",null,null,2586,61,null,989,null,19.3,null,571,null,2018,null,54,null,null,null,null,null
null,null,null,241,null,"Newtown (Vic.)",null,null,null,null,null,null,null,null,6921,null,null,null,49,null,null,null,null,51,null,null,null,null,250,null,null,null,null,null,null,null,null,null,null,null,null,102,null,null,null,null,146144,180,835,471,"203021046",null,null,744,23,null,330,null,122.0,null,183,null,2018,null,6,null,null,null,null,null
null,null,null,91,null,"Lorne - Anglesea",null,null,null,null,null,null,null,null,4620,null,null,null,17,null,null,null,null,24,null,null,null,null,152,null,null,null,null,null,null,null,null,null,null,null,null,31,null,null,null,null,37431,68,416,172,"203031049",null,null,641,null,null,222,null,15.6,null,71,null,2018,null,10,null,null,null,null,null
null,null,null,410,null,"Clifton Springs",null,null,null,null,null,null,null,null,6298,null,null,null,212,null,null,null,null,154,null,null,null,null,742,null,null,null,null,null,null,null,null,null,null,null,null,72,null,null,null,null,47568,430,550,748,"203031048",null,null,2434,49,null,984,null,26.2,null,530,null,2018,null,34,null,null,null,null,null
null,null,null,410,null,"Ocean Grove - Barwon Heads",null,null,null,null,null,null,null,null,5000,null,null,null,152,null,null,null,null,190,null,null,null,null,1031,null,null,null,null,null,null,null,null,null,null,null,null,141,null,null,null,null,44345,403,1590,883,"203031050",null,null,2413,39,null,1379,null,70.5,null,490,null,2018,null,23,null,null,null,null,null
null,null,null,151,null,"Beechworth",null,null,null,null,null,null,null,null,5265,null,null,null,40,null,null,null,null,32,null,null,null,null,176,null,null,null,null,null,null,null,null,null,null,null,null,19,null,null,null,null,35153,122,267,197,"204031068",null,null,705,10,null,250,null,9.4,null,101,null,2018,null,13,null,null,null,null,null
