Ardeer - Albion,{'15 - 19': [145, 230.6206896551724], '20 - 24': [441, 516.7777777777778], '25 - 29': [678, 792.2300884955753], '30 - 34': [741, 955.2753036437247], '35 - 39': [521, 932.320537428023], '40 - 44': [444, 940.918918918919], '45 - 49': [333, 867.981981981982], '50 - 54': [328, 908.5731707317074], '55 - 59': [297, 807.2020202020202], '60 - 64': [267, 660.4831460674158], '65 - 69': [249, 551.2409638554217], '70 - 74': [171, 454.39181286549706], '75 - 79': [162, 403.05555555555554], '80 - 84': ['0', '0']}
Cairnlea,{'15 - 19': [269, 172.19702602230484], '20 - 24': [552, 516.3913043478261], '25 - 29': [507, 903.6153846153846], '30 - 34': [546, 1054.3040293040292], '35 - 39': [667, 1111.52023988006], '40 - 44': [721, 1048.126213592233], '45 - 49': [663, 965.9441930618401], '50 - 54': [523, 939.6156787762907], '55 - 59': [454, 797.420704845815], '60 - 64': [353, 706.155807365439], '65 - 69': [242, 551.3636363636364], '70 - 74': [116, 389.2068965517241], '75 - 79': [54, 369.8333333333333], '80 - 84': ['0', '0']}
Deer Park - Derrimut,{'15 - 19': [554, 199.25270758122744], '20 - 24': [1222, 552.6170212765958], '25 - 29': [1710, 865.5473684210526], '30 - 34': [2270, 990.6295154185023], '35 - 39': [2022, 1043.6330365974284], '40 - 44': [1683, 1000.1633986928105], '45 - 49': [1273, 910.3212882953653], '50 - 54': [1096, 859.529197080292], '55 - 59': [941, 787.5207226354942], '60 - 64': [861, 703.2857142857143], '65 - 69': [810, 491.1333333333333], '70 - 74': [486, 420.9691358024691], '75 - 79': [358, 385.340782122905], '80 - 84': ['0', '0']}
Delahey,{'15 - 19': [236, 184.9406779661017], '20 - 24': [583, 541.6792452830189], '25 - 29': [503, 829.7992047713718], '30 - 34': [511, 868.7534246575342], '35 - 39': [375, 916.48], '40 - 44': [420, 855.9571428571429], '45 - 49': [540, 862.8166666666667], '50 - 54': [559, 832.7960644007155], '55 - 59': [515, 813.1941747572815], '60 - 64': [399, 613.3859649122807], '65 - 69': [290, 485.3241379310345], '70 - 74': [222, 378.13513513513516], '75 - 79': [111, 392.2162162162162], '80 - 84': ['0', '0']}
Keilor Downs,{'15 - 19': [322, 177.7826086956522], '20 - 24': [801, 563.4444444444445], '25 - 29': [829, 944.8986731001206], '30 - 34': [721, 1062.1622746185853], '35 - 39': [718, 1000.7130919220056], '40 - 44': [713, 1042.0911640953716], '45 - 49': [693, 1002.8095238095239], '50 - 54': [751, 974.3129161118509], '55 - 59': [835, 897.0958083832336], '60 - 64': [808, 717.4851485148515], '65 - 69': [663, 552.2352941176471], '70 - 74': [436, 440.4816513761468], '75 - 79': [304, 372.25], '80 - 84': ['0', '0']}
Kings Park (Vic.),{'15 - 19': [315, 189.8190476190476], '20 - 24': [742, 487.7466307277628], '25 - 29': [795, 797.2490566037736], '30 - 34': [803, 819.5043586550436], '35 - 39': [801, 840.1685393258427], '40 - 44': [679, 754.3372606774668], '45 - 49': [703, 724.2631578947369], '50 - 54': [702, 712.0], '55 - 59': [723, 681.4398340248963], '60 - 64': [758, 578.7889182058047], '65 - 69': [760, 478.18026315789473], '70 - 74': [418, 390.6578947368421], '75 - 79': [230, 375.9130434782609], '80 - 84': ['0', '0']}
St Albans - North,{'15 - 19': [421, 244.6745843230404], '20 - 24': [1243, 524.4223652453741], '25 - 29': [1459, 767.15627141878], '30 - 34': [1323, 843.0325018896448], '35 - 39': [976, 792.483606557377], '40 - 44': [949, 773.2876712328767], '45 - 49': [912, 741.3157894736842], '50 - 54': [881, 743.0306469920545], '55 - 59': [852, 665.8826291079812], '60 - 64': [825, 562.8036363636363], '65 - 69': [823, 471.1992709599028], '70 - 74': [625, 392.4432], '75 - 79': [495, 392.32323232323233], '80 - 84': ['0', '0']}
St Albans - South,{'15 - 19': [371, 241.26145552560646], '20 - 24': [1132, 507.595406360424], '25 - 29': [1126, 760.9893428063943], '30 - 34': [1062, 811.195856873823], '35 - 39': [873, 807.8087056128293], '40 - 44': [777, 815.0772200772201], '45 - 49': [879, 715.6609783845279], '50 - 54': [773, 733.6093143596378], '55 - 59': [758, 632.1029023746702], '60 - 64': [746, 585.1501340482574], '65 - 69': [677, 450.7208271787297], '70 - 74': [504, 434.3333333333333], '75 - 79': [451, 360.60532150776055], '80 - 84': ['0', '0']}
Sunshine,{'15 - 19': [204, 184.05882352941177], '20 - 24': [562, 492.01779359430606], '25 - 29': [821, 757.952496954933], '30 - 34': [866, 932.1812933025404], '35 - 39': [678, 1012.2743362831858], '40 - 44': [547, 1002.7659963436929], '45 - 49': [498, 945.7871485943775], '50 - 54': [419, 861.6730310262529], '55 - 59': [400, 817.825], '60 - 64': [345, 673.4289855072464], '65 - 69': [259, 544.7142857142857], '70 - 74': [199, 414.48743718592965], '75 - 79': [150, 437.42], '80 - 84': ['0', '0']}
Sunshine North,{'15 - 19': [317, 194.72870662460568], '20 - 24': [703, 517.9644381223328], '25 - 29': [753, 755.1354581673306], '30 - 34': [766, 909.5261096605744], '35 - 39': [645, 900.9131782945736], '40 - 44': [631, 818.9841521394611], '45 - 49': [610, 752.3213114754099], '50 - 54': [573, 760.8987783595113], '55 - 59': [532, 738.2631578947369], '60 - 64': [442, 624.0316742081448], '65 - 69': [375, 553.5706666666666], '70 - 74': [294, 382.3265306122449], '75 - 79': [235, 365.21276595744683], '80 - 84': ['0', '0']}
Sunshine West,{'15 - 19': [407, 198.2039312039312], '20 - 24': [1110, 505.1873873873874], '25 - 29': [1270, 799.9275590551181], '30 - 34': [1247, 943.8516439454692], '35 - 39': [1041, 946.6464937560038], '40 - 44': [1008, 865.875], '45 - 49': [948, 822.2721518987341], '50 - 54': [909, 790.3509350935094], '55 - 59': [766, 691.7415143603133], '60 - 64': [710, 606.0366197183099], '65 - 69': [770, 487.23376623376623], '70 - 74': [673, 417.06537890044575], '75 - 79': [509, 393.0], '80 - 84': ['0', '0']}
Sydenham,{'15 - 19': [329, 208.35562310030394], '20 - 24': [762, 556.5958005249344], '25 - 29': [782, 865.0754475703325], '30 - 34': [780, 979.2051282051282], '35 - 39': [775, 1069.4670967741936], '40 - 44': [772, 1046.6722797927462], '45 - 49': [743, 1068.7523553162853], '50 - 54': [721, 975.1692094313454], '55 - 59': [547, 929.1864716636197], '60 - 64': [361, 781.4515235457063], '65 - 69': [311, 532.0096463022508], '70 - 74': [185, 439.572972972973], '75 - 79': [142, 387.0492957746479], '80 - 84': ['0', '0']}
Taylors Lakes,{'15 - 19': [615, 180.66341463414633], '20 - 24': [1248, 591.2115384615385], '25 - 29': [976, 967.8524590163935], '30 - 34': [648, 1122.8780864197531], '35 - 39': [658, 1208.7203647416413], '40 - 44': [1012, 1243.590909090909], '45 - 49': [1339, 1205.7961165048544], '50 - 54': [1416, 1163.3446327683616], '55 - 59': [1301, 1099.2674865488086], '60 - 64': [921, 932.7079261672095], '65 - 69': [720, 607.75], '70 - 74': [428, 459.3738317757009], '75 - 79': [251, 442.52191235059763], '80 - 84': ['0', '0']}
Altona,{'15 - 19': [235, 190.40425531914894], '20 - 24': [462, 558.8787878787879], '25 - 29': [632, 1003.0253164556962], '30 - 34': [788, 1318.3883248730965], '35 - 39': [884, 1443.20814479638], '40 - 44': [847, 1393.327036599764], '45 - 49': [818, 1389.7701711491443], '50 - 54': [743, 1241.9690444145356], '55 - 59': [703, 1161.8719772403983], '60 - 64': [588, 896.1275510204082], '65 - 69': [581, 728.3975903614457], '70 - 74': [497, 561.9215291750503], '75 - 79': [373, 525.1930294906166], '80 - 84': ['0', '0']}
Altona Meadows,{'15 - 19': [428, 212.84345794392524], '20 - 24': [996, 574.1907630522088], '25 - 29': [1320, 929.9090909090909], '30 - 34': [1357, 1058.7273397199706], '35 - 39': [1127, 1101.4090505767524], '40 - 44': [1108, 1115.4765342960288], '45 - 49': [1195, 1047.4853556485355], '50 - 54': [1193, 991.6102263202011], '55 - 59': [1148, 978.390243902439], '60 - 64': [902, 779.9545454545455], '65 - 69': [840, 519.1714285714286], '70 - 74': [534, 437.4831460674157], '75 - 79': [396, 399.81060606060606], '80 - 84': ['0', '0']}
Altona North,{'15 - 19': [282, 203.01418439716312], '20 - 24': [606, 602.9240924092409], '25 - 29': [907, 1056.8202866593165], '30 - 34': [1039, 1223.412897016362], '35 - 39': [918, 1244.3638344226579], '40 - 44': [789, 1147.0532319391634], '45 - 49': [732, 1010.551912568306], '50 - 54': [565, 1079.679646017699], '55 - 59': [530, 879.2283018867925], '60 - 64': [494, 689.9068825910931], '65 - 69': [458, 544.1877729257642], '70 - 74': [458, 402.48034934497815], '75 - 79': [494, 404.085020242915], '80 - 84': ['0', '0']}
Newport,{'15 - 19': [321, 180.77570093457945], '20 - 24': [718, 605.6852367688023], '25 - 29': [1036, 1076.6833976833977], '30 - 34': [1315, 1497.3703422053231], '35 - 39': [1524, 1641.0039370078741], '40 - 44': [1547, 1646.7795733678086], '45 - 49': [1219, 1583.1279737489747], '50 - 54': [1055, 1465.8009478672986], '55 - 59': [902, 1305.6441241685145], '60 - 64': [646, 1061.8947368421052], '65 - 69': [475, 713.8715789473684], '70 - 74': [331, 521.1631419939577], '75 - 79': [239, 448.6652719665272], '80 - 84': ['0', '0']}
Seabrook,{'15 - 19': [117, 180.89743589743588], '20 - 24': [260, 598.123076923077], '25 - 29': [247, 962.3198380566802], '30 - 34': [324, 1170.3271604938273], '35 - 39': [334, 1295.3622754491018], '40 - 44': [366, 1212.9890710382513], '45 - 49': [345, 1137.1913043478262], '50 - 54': [340, 1123.479411764706], '55 - 59': [258, 1064.8178294573643], '60 - 64': [176, 807.1363636363636], '65 - 69': [106, 527.811320754717], '70 - 74': [102, 362.2647058823529], '75 - 79': [58, 411.17241379310343], '80 - 84': ['0', '0']}
Williamstown,{'15 - 19': [468, 156.78846153846155], '20 - 24': [661, 544.4236006051437], '25 - 29': [583, 1045.5523156089193], '30 - 34': [591, 1435.2656514382402], '35 - 39': [793, 1670.5006305170239], '40 - 44': [976, 1738.4262295081967], '45 - 49': [1190, 1733.118487394958], '50 - 54': [1200, 1744.6066666666666], '55 - 59': [1068, 1493.4166666666667], '60 - 64': [811, 1205.118372379778], '65 - 69': [725, 950.2455172413793], '70 - 74': [412, 756.747572815534], '75 - 79': [299, 614.819397993311], '80 - 84': ['0', '0']}
Braybrook,{'15 - 19': [381, 207.48818897637796], '20 - 24': [1309, 539.192513368984], '25 - 29': [1646, 882.2466585662212], '30 - 34': [1602, 1057.6604244694133], '35 - 39': [1230, 1091.2243902439025], '40 - 44': [993, 1083.0594159113796], '45 - 49': [865, 941.7109826589596], '50 - 54': [787, 824.2160101651842], '55 - 59': [734, 733.7956403269754], '60 - 64': [633, 627.1484992101106], '65 - 69': [471, 446.87261146496814], '70 - 74': [302, 388.88079470198676], '75 - 79': [242, 374.58264462809916], '80 - 84': ['0', '0']}
Footscray,{'15 - 19': [321, 279.82554517133957], '20 - 24': [1338, 514.7264573991031], '25 - 29': [2194, 858.6066545123062], '30 - 34': [1847, 1149.3654574986465], '35 - 39': [1317, 1224.0911161731208], '40 - 44': [858, 1217.63986013986], '45 - 49': [728, 1090.4835164835165], '50 - 54': [572, 1037.1555944055945], '55 - 59': [610, 960.244262295082], '60 - 64': [411, 752.0413625304136], '65 - 69': [355, 641.025352112676], '70 - 74': [208, 465.5], '75 - 79': [215, 384.28372093023256], '80 - 84': ['0', '0']}
Maribyrnong,{'15 - 19': [254, 239.78740157480314], '20 - 24': [937, 614.1814300960513], '25 - 29': [1213, 1015.2407254740314], '30 - 34': [1151, 1250.046915725456], '35 - 39': [839, 1387.0381406436234], '40 - 44': [783, 1487.007662835249], '45 - 49': [698, 1348.2822349570201], '50 - 54': [633, 1299.3823064770932], '55 - 59': [562, 1151.5978647686832], '60 - 64': [430, 883.6697674418605], '65 - 69': [327, 666.8226299694189], '70 - 74': [182, 543.0], '75 - 79': [123, 468.7560975609756], '80 - 84': ['0', '0']}
Seddon - Kingsville,{'15 - 19': [123, 171.8048780487805], '20 - 24': [440, 515.1454545454545], '25 - 29': [719, 1029.8484005563282], '30 - 34': [944, 1472.9406779661017], '35 - 39': [931, 1584.8947368421052], '40 - 44': [769, 1577.265279583875], '45 - 49': [644, 1408.2468944099378], '50 - 54': [478, 1377.694560669456], '55 - 59': [363, 1230.5289256198348], '60 - 64': [246, 883.5853658536586], '65 - 69': [216, 583.324074074074], '70 - 74': [117, 409.8376068376068], '75 - 79': [137, 413.86131386861314], '80 - 84': ['0', '0']}
West Footscray - Tottenham,{'15 - 19': [198, 189.22727272727272], '20 - 24': [672, 522.3482142857143], '25 - 29': [1121, 837.5334522747547], '30 - 34': [1157, 1173.5859982713914], '35 - 39': [931, 1305.8195488721803], '40 - 44': [804, 1338.3383084577115], '45 - 49': [676, 1193.9423076923076], '50 - 54': [510, 1073.5470588235294], '55 - 59': [472, 989.3707627118644], '60 - 64': [339, 741.7787610619469], '65 - 69': [271, 591.0295202952029], '70 - 74': [207, 449.60869565217394], '75 - 79': [149, 475.6979865771812], '80 - 84': ['0', '0']}
Yarraville,{'15 - 19': [260, 179.24615384615385], '20 - 24': [644, 569.7453416149068], '25 - 29': [1079, 1040.7979610750695], '30 - 34': [1337, 1519.7898279730741], '35 - 39': [1370, 1652.148905109489], '40 - 44': [1265, 1640.1541501976285], '45 - 49': [1024, 1514.70703125], '50 - 54': [855, 1402.0140350877193], '55 - 59': [636, 1206.0345911949685], '60 - 64': [480, 964.7333333333333], '65 - 69': [368, 729.7065217391304], '70 - 74': [249, 492.95180722891564], '75 - 79': [258, 443.36046511627904], '80 - 84': ['0', '0']}
Bacchus Marsh,{'15 - 19': [640, 253.0421875], '20 - 24': [1011, 649.9584569732938], '25 - 29': [1091, 959.0109990834097], '30 - 34': [1159, 1087.6867989646246], '35 - 39': [1202, 1144.9334442595673], '40 - 44': [1254, 1186.2727272727273], '45 - 49': [1322, 1196.0975794251135], '50 - 54': [1116, 1100.551971326165], '55 - 59': [1048, 1086.796755725191], '60 - 64': [930, 881.6774193548387], '65 - 69': [917, 638.8015267175573], '70 - 74': [700, 517.5285714285715], '75 - 79': [392, 538.4719387755102], '80 - 84': ['0', '0']}
Hillside,{'15 - 19': [664, 194.2710843373494], '20 - 24': [1086, 621.7504604051566], '25 - 29': [1406, 1034.75320056899], '30 - 34': [1483, 1093.535401213756], '35 - 39': [1469, 1167.509189925119], '40 - 44': [1578, 1156.6780735107732], '45 - 49': [1359, 1136.9205298013244], '50 - 54': [1061, 1143.3430725730443], '55 - 59': [797, 1057.5144291091594], '60 - 64': [614, 825.6368078175896], '65 - 69': [443, 573.0744920993228], '70 - 74': [272, 422.5845588235294], '75 - 79': [133, 364.1578947368421], '80 - 84': ['0', '0']}
Melton,{'15 - 19': [529, 237.77126654064273], '20 - 24': [1034, 598.2021276595744], '25 - 29': [1148, 824.2142857142857], '30 - 34': [1143, 915.7244094488188], '35 - 39': [1066, 938.2420262664165], '40 - 44': [1035, 925.3497584541063], '45 - 49': [1044, 961.8544061302682], '50 - 54': [985, 957.4751269035532], '55 - 59': [989, 884.7128412537917], '60 - 64': [908, 733.6211453744494], '65 - 69': [883, 562.9864099660249], '70 - 74': [551, 504.6116152450091], '75 - 79': [301, 432.8737541528239], '80 - 84': ['0', '0']}
Melton South,{'15 - 19': [609, 288.0394088669951], '20 - 24': [1199, 612.3644703919933], '25 - 29': [1518, 905.4143610013175], '30 - 34': [1797, 997.8035614913745], '35 - 39': [1580, 1052.3025316455696], '40 - 44': [1396, 1030.1747851002865], '45 - 49': [1181, 1021.29466553768], '50 - 54': [1044, 981.0], '55 - 59': [943, 928.389183457052], '60 - 64': [1014, 730.2899408284023], '65 - 69': [894, 570.51677852349], '70 - 74': [496, 500.42540322580646], '75 - 79': [270, 454.9888888888889], '80 - 84': ['0', '0']}
Melton West,{'15 - 19': [544, 244.3014705882353], '20 - 24': [969, 642.1578947368421], '25 - 29': [1172, 896.2406143344709], '30 - 34': [1257, 1031.9236276849642], '35 - 39': [1172, 1019.1732081911263], '40 - 44': [1072, 1062.3880597014925], '45 - 49': [921, 1001.8458197611292], '50 - 54': [779, 1011.6033376123235], '55 - 59': [766, 932.9569190600522], '60 - 64': [692, 811.1560693641618], '65 - 69': [554, 560.5884476534296], '70 - 74': [342, 490.53508771929825], '75 - 79': [178, 448.7191011235955], '80 - 84': ['0', '0']}
Rockbank - Mount Cottrell,{'15 - 19': [48, 387.5], '20 - 24': [108, 598.1203703703703], '25 - 29': [80, 835.175], '30 - 34': [64, 863.375], '35 - 39': [75, 818.36], '40 - 44': [102, 815.1372549019608], '45 - 49': [116, 927.8620689655172], '50 - 54': [109, 772.6697247706422], '55 - 59': [109, 686.0275229357799], '60 - 64': [85, 666.5058823529412], '65 - 69': [81, 483.7283950617284], '70 - 74': [52, 387.0769230769231], '75 - 79': [21, 382.14285714285717], '80 - 84': ['0', '0']}
Taylors Hill,{'15 - 19': [523, 201.7304015296367], '20 - 24': [751, 552.560585885486], '25 - 29': [875, 955.1897142857143], '30 - 34': [1391, 1119.9841840402587], '35 - 39': [1788, 1207.3713646532437], '40 - 44': [1717, 1237.5032032615027], '45 - 49': [1127, 1134.1375332741793], '50 - 54': [791, 1043.2958280657397], '55 - 59': [551, 968.8366606170599], '60 - 64': [390, 794.6], '65 - 69': [319, 541.5391849529781], '70 - 74': [206, 432.24271844660194], '75 - 79': [159, 402.44025157232704], '80 - 84': ['0', '0']}
Burnside,{'15 - 19': [120, 182.875], '20 - 24': [245, 533.9469387755101], '25 - 29': [216, 867.5185185185185], '30 - 34': [252, 1059.4166666666667], '35 - 39': [299, 1078.494983277592], '40 - 44': [321, 1002.626168224299], '45 - 49': [278, 1058.6258992805756], '50 - 54': [278, 912.5971223021583], '55 - 59': [243, 982.3333333333334], '60 - 64': [181, 743.2044198895028], '65 - 69': [142, 468.4788732394366], '70 - 74': [121, 404.5702479338843], '75 - 79': [111, 407.7837837837838], '80 - 84': ['0', '0']}
Burnside Heights,{'15 - 19': [184, 189.7554347826087], '20 - 24': [257, 557.704280155642], '25 - 29': [281, 884.5373665480427], '30 - 34': [531, 1110.2542372881355], '35 - 39': [643, 1134.059097978227], '40 - 44': [448, 1121.9308035714287], '45 - 49': [316, 1070.9367088607594], '50 - 54': [237, 1036.1054852320676], '55 - 59': [167, 966.5988023952095], '60 - 64': [110, 770.6], '65 - 69': [101, 511.96039603960395], '70 - 74': [22, 357.22727272727275], '75 - 79': [21, 494.2857142857143], '80 - 84': ['0', '0']}
Caroline Springs,{'15 - 19': [543, 200.18600368324124], '20 - 24': [856, 580.1098130841121], '25 - 29': [981, 978.1957186544342], '30 - 34': [1289, 1136.3374709076804], '35 - 39': [1599, 1213.677923702314], '40 - 44': [1782, 1257.9781144781145], '45 - 49': [1385, 1246.0252707581228], '50 - 54': [942, 1158.3789808917197], '55 - 59': [710, 1006.387323943662], '60 - 64': [547, 903.7989031078611], '65 - 69': [401, 654.2593516209477], '70 - 74': [248, 529.3225806451613], '75 - 79': [164, 485.0182926829268], '80 - 84': ['0', '0']}
Hoppers Crossing - North,{'15 - 19': [686, 217.9941690962099], '20 - 24': [1223, 578.8119378577269], '25 - 29': [1139, 859.5443371378402], '30 - 34': [1156, 963.4636678200692], '35 - 39': [981, 1001.9357798165138], '40 - 44': [1093, 1007.1463860933211], '45 - 49': [1292, 1087.2306501547987], '50 - 54': [1329, 1092.1166290443944], '55 - 59': [1162, 1028.2185886402754], '60 - 64': [820, 874.2048780487805], '65 - 69': [611, 577.10147299509], '70 - 74': [337, 497.6053412462908], '75 - 79': [220, 450.4318181818182], '80 - 84': ['0', '0']}
Hoppers Crossing - South,{'15 - 19': [536, 231.75559701492537], '20 - 24': [1130, 538.787610619469], '25 - 29': [1122, 789.9251336898395], '30 - 34': [1254, 909.3421052631579], '35 - 39': [1078, 941.077922077922], '40 - 44': [1046, 959.4015296367113], '45 - 49': [1013, 1004.3030602171767], '50 - 54': [1091, 998.5857011915674], '55 - 59': [1033, 1013.9090029041627], '60 - 64': [935, 831.3411764705883], '65 - 69': [934, 586.880085653105], '70 - 74': [621, 499.8937198067633], '75 - 79': [368, 439.7744565217391], '80 - 84': ['0', '0']}
Laverton,{'15 - 19': [187, 228.0855614973262], '20 - 24': [527, 512.8709677419355], '25 - 29': [887, 847.5456595264938], '30 - 34': [1042, 1099.8675623800384], '35 - 39': [726, 1281.9201101928375], '40 - 44': [478, 1219.560669456067], '45 - 49': [404, 1112.1336633663366], '50 - 54': [322, 967.4223602484471], '55 - 59': [306, 898.0686274509804], '60 - 64': [237, 727.5527426160338], '65 - 69': [169, 508.5562130177515], '70 - 74': [103, 434.92233009708735], '75 - 79': [72, 375.1666666666667], '80 - 84': ['0', '0']}
Tarneit,{'15 - 19': [717, 227.6192468619247], '20 - 24': [1427, 576.7259985984583], '25 - 29': [2327, 876.9389772238934], '30 - 34': [3857, 1023.434534612393], '35 - 39': [3344, 1136.8684210526317], '40 - 44': [2186, 1116.2250686184811], '45 - 49': [1644, 1126.970802919708], '50 - 54': [1121, 1058.5735950044602], '55 - 59': [843, 1030.4661921708184], '60 - 64': [495, 785.0525252525252], '65 - 69': [456, 574.2850877192982], '70 - 74': [306, 532.3856209150326], '75 - 79': [192, 487.1979166666667], '80 - 84': ['0', '0']}
Truganina,{'15 - 19': [287, 189.6445993031359], '20 - 24': [893, 567.421052631579], '25 - 29': [1929, 884.2690513219285], '30 - 34': [3044, 1084.3367279894876], '35 - 39': [2292, 1176.0942408376964], '40 - 44': [1222, 1115.069558101473], '45 - 49': [847, 1093.5360094451003], '50 - 54': [592, 1020.6554054054054], '55 - 59': [387, 927.5167958656331], '60 - 64': [294, 793.3027210884354], '65 - 69': [193, 493.26943005181346], '70 - 74': [138, 422.5869565217391], '75 - 79': [63, 493.2857142857143], '80 - 84': ['0', '0']}
Werribee - South,{'15 - 19': [303, 184.3960396039604], '20 - 24': [577, 638.9410745233969], '25 - 29': [634, 863.506309148265], '30 - 34': [702, 1016.5641025641025], '35 - 39': [614, 1149.2410423452768], '40 - 44': [624, 1140.5], '45 - 49': [664, 1076.1927710843374], '50 - 54': [664, 1196.8313253012047], '55 - 59': [628, 1076.1735668789809], '60 - 64': [605, 852.3884297520661], '65 - 69': [485, 722.8515463917525], '70 - 74': [379, 559.3905013192613], '75 - 79': [307, 525.7100977198697], '80 - 84': ['0', '0']}
Wyndham Vale,{'15 - 19': [590, 217.65084745762712], '20 - 24': [1102, 588.6234119782214], '25 - 29': [1560, 874.1288461538461], '30 - 34': [2222, 1014.0711071107111], '35 - 39': [1858, 1081.2012917115178], '40 - 44': [1524, 1075.9632545931759], '45 - 49': [1219, 1069.6529942575883], '50 - 54': [973, 1027.4285714285713], '55 - 59': [785, 954.8726114649681], '60 - 64': [590, 807.542372881356], '65 - 69': [529, 608.8865784499055], '70 - 74': [284, 463.6478873239437], '75 - 79': [173, 448.01734104046244], '80 - 84': ['0', '0']}
Point Cook - East,{'15 - 19': [245, 188.80408163265307], '20 - 24': [548, 634.6970802919708], '25 - 29': [714, 948.8403361344538], '30 - 34': [1019, 1204.2051030421983], '35 - 39': [998, 1431.3316633266534], '40 - 44': [960, 1554.1822916666667], '45 - 49': [789, 1473.6882129277567], '50 - 54': [611, 1547.1914893617022], '55 - 59': [408, 1366.1813725490197], '60 - 64': [282, 1062.0070921985816], '65 - 69': [199, 728.608040201005], '70 - 74': [82, 481.8414634146341], '75 - 79': [32, 398.125], '80 - 84': ['0', '0']}
Point Cook - North,{'15 - 19': [536, 181.3955223880597], '20 - 24': [856, 593.1845794392524], '25 - 29': [1112, 946.2392086330935], '30 - 34': [1809, 1190.5771144278608], '35 - 39': [2224, 1381.711330935252], '40 - 44': [1930, 1360.9979274611399], '45 - 49': [1674, 1322.5770609318997], '50 - 54': [1020, 1262.0666666666666], '55 - 59': [674, 1120.879821958457], '60 - 64': [490, 890.3673469387755], '65 - 69': [386, 645.0621761658031], '70 - 74': [297, 528.2626262626262], '75 - 79': [226, 479.5575221238938], '80 - 84': ['0', '0']}
Point Cook - South,{'15 - 19': [228, 202.28947368421052], '20 - 24': [464, 586.301724137931], '25 - 29': [815, 1014.3325153374233], '30 - 34': [1725, 1267.3663768115941], '35 - 39': [1750, 1391.1165714285714], '40 - 44': [1113, 1481.6298292902065], '45 - 49': [708, 1298.3502824858756], '50 - 54': [420, 1269.5190476190476], '55 - 59': [258, 1030.5813953488373], '60 - 64': [206, 949.4854368932039], '65 - 69': [175, 581.4285714285714], '70 - 74': [62, 418.1774193548387], '75 - 79': [29, 327.0689655172414], '80 - 84': ['0', '0']}
Werribee - East,{'15 - 19': [542, 185.96863468634686], '20 - 24': [1151, 552.393570807993], '25 - 29': [1254, 784.2392344497607], '30 - 34': [1284, 890.4976635514018], '35 - 39': [1111, 924.1530153015301], '40 - 44': [1111, 939.950495049505], '45 - 49': [1114, 930.5888689407541], '50 - 54': [1118, 944.381037567084], '55 - 59': [964, 860.5093360995851], '60 - 64': [814, 815.0], '65 - 69': [682, 588.4604105571848], '70 - 74': [481, 461.4012474012474], '75 - 79': [342, 450.3099415204678], '80 - 84': ['0', '0']}
Werribee - West,{'15 - 19': [346, 240.59537572254337], '20 - 24': [704, 584.9545454545455], '25 - 29': [857, 935.3127187864644], '30 - 34': [751, 1017.2849533954727], '35 - 39': [640, 1046.25], '40 - 44': [652, 1085.8098159509202], '45 - 49': [713, 1123.4936886395512], '50 - 54': [766, 1082.7832898172323], '55 - 59': [713, 1094.0196353436186], '60 - 64': [589, 924.899830220713], '65 - 69': [437, 624.816933638444], '70 - 74': [249, 520.7510040160643], '75 - 79': [181, 448.1878453038674], '80 - 84': ['0', '0']}
Carrum Downs,{'15 - 19': [613, 252.1810766721044], '20 - 24': [1113, 625.3647798742138], '25 - 29': [1342, 877.1460506706409], '30 - 34': [1415, 979.1137809187279], '35 - 39': [1333, 1010.2333083270818], '40 - 44': [1323, 996.4603174603175], '45 - 49': [1266, 996.3696682464455], '50 - 54': [1193, 969.9329421626153], '55 - 59': [1044, 951.6743295019157], '60 - 64': [841, 768.0986920332937], '65 - 69': [701, 542.2696148359487], '70 - 74': [477, 451.8301886792453], '75 - 79': [343, 452.04373177842564], '80 - 84': ['0', '0']}
Frankston,{'15 - 19': [609, 250.28899835796386], '20 - 24': [1312, 607.4512195121952], '25 - 29': [1469, 893.4166099387338], '30 - 34': [1437, 1001.400835073069], '35 - 39': [1282, 1008.5163806552262], '40 - 44': [1248, 996.9166666666666], '45 - 49': [1312, 998.6036585365854], '50 - 54': [1251, 992.0647482014389], '55 - 59': [1330, 953.696992481203], '60 - 64': [1162, 842.1497418244406], '65 - 69': [1043, 617.3413231064238], '70 - 74': [730, 534.7342465753425], '75 - 79': [570, 517.1263157894737], '80 - 84': ['0', '0']}
Frankston North,{'15 - 19': [390, 231.1769230769231], '20 - 24': [991, 593.9263370332997], '25 - 29': [1225, 823.2922448979592], '30 - 34': [1235, 876.9433198380567], '35 - 39': [1065, 926.0394366197183], '40 - 44': [1040, 886.725], '45 - 49': [1040, 920.7836538461538], '50 - 54': [973, 847.6742034943474], '55 - 59': [985, 848.7279187817259], '60 - 64': [851, 722.4782608695652], '65 - 69': [906, 578.1291390728477], '70 - 74': [798, 486.703007518797], '75 - 79': [572, 453.5192307692308], '80 - 84': ['0', '0']}
